Кол-во вершин;Конфигурация графа;Диаметр;Средний путь;Время (мс);Кол-во соединений
683;C(683, 1, 15, 117, 211, 286);5;3.692082;142191529;3415
683;C(683, 1, 18, 42, 131, 163);5;3.692082;142191529;3415
683;C(683, 1, 21, 26, 124, 157);5;3.692082;142191529;3415
683;C(683, 1, 32, 103, 185, 328);5;3.692082;142191529;3415
683;C(683, 1, 35, 48, 163, 170);5;3.692082;142191529;3415
683;C(683, 1, 38, 47, 197, 230);5;3.692082;142191529;3415
683;C(683, 1, 39, 177, 200, 210);5;3.692082;142191529;3415
683;C(683, 1, 40, 65, 136, 324);5;3.692082;142191529;3415
683;C(683, 1, 44, 55, 192, 305);5;3.692082;142191529;3415
683;C(683, 1, 48, 123, 204, 338);5;3.692082;142191529;3415
683;C(683, 1, 52, 73, 288, 334);5;3.692082;142191529;3415
683;C(683, 1, 64, 181, 229, 238);5;3.692082;142191529;3415
683;C(683, 1, 66, 88, 126, 335);5;3.692082;142191529;3415
683;C(683, 1, 67, 83, 238, 262);5;3.692082;142191529;3415
683;C(683, 1, 72, 77, 91, 281);5;3.692082;142191529;3415
683;C(683, 1, 78, 149, 274, 316);5;3.692082;142191529;3415
683;C(683, 1, 78, 289, 295, 320);5;3.692082;142191529;3415
683;C(683, 1, 83, 88, 218, 281);5;3.692082;142191529;3415
683;C(683, 1, 87, 140, 213, 222);5;3.692082;142191529;3415
683;C(683, 1, 98, 175, 182, 309);5;3.692082;142191529;3415
683;C(683, 1, 143, 161, 226, 336);5;3.692082;142191529;3415
683;C(683, 1, 160, 279, 293, 332);5;3.692082;142191529;3415
683;C(683, 1, 172, 244, 288, 326);5;3.692082;142191529;3415
683;C(683, 1, 175, 185, 216, 306);5;3.692082;142191529;3415
