Кол-во Образующих; Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Count K; Signature; Diameter; Average distance; Generation time; Number of connections 
536;C(536, 1, 15, 41, 136, 171);5;3.480374;21267198;2680
536;C(536, 1, 18, 131, 176, 233);5;3.480374;21267198;2680
536;C(536, 1, 21, 54, 132, 234);5;3.480374;21267198;2680
536;C(536, 1, 22, 35, 169, 208);5;3.480374;21267198;2680
536;C(536, 1, 23, 122, 203, 240);5;3.480374;21267198;2680
536;C(536, 1, 24, 129, 239, 246);5;3.480374;21267198;2680
536;C(536, 1, 26, 67, 87, 231);5;3.480374;21267198;2680
536;C(536, 1, 29, 112, 191, 209);5;3.480374;21267198;2680
536;C(536, 1, 30, 40, 133, 245);5;3.480374;21267198;2680
536;C(536, 1, 32, 88, 108, 135);5;3.480374;21267198;2680
536;C(536, 1, 33, 73, 123, 136);5;3.480374;21267198;2680
536;C(536, 1, 33, 143, 152, 203);5;3.480374;21267198;2680
536;C(536, 1, 34, 111, 209, 232);5;3.480374;21267198;2680
536;C(536, 1, 36, 53, 117, 256);5;3.480374;21267198;2680
536;C(536, 1, 37, 99, 144, 229);5;3.480374;21267198;2680
536;C(536, 1, 39, 46, 96, 159);5;3.480374;21267198;2680
536;C(536, 1, 40, 111, 133, 238);5;3.480374;21267198;2680
536;C(536, 1, 40, 133, 184, 244);5;3.480374;21267198;2680
536;C(536, 1, 41, 87, 96, 157);5;3.480374;21267198;2680
536;C(536, 1, 45, 65, 79, 264);5;3.480374;21267198;2680
536;C(536, 1, 45, 120, 235, 262);5;3.480374;21267198;2680
536;C(536, 1, 46, 70, 238, 265);5;3.480374;21267198;2680
536;C(536, 1, 48, 124, 197, 257);5;3.480374;21267198;2680
536;C(536, 1, 50, 224, 230, 245);5;3.480374;21267198;2680
536;C(536, 1, 51, 74, 142, 236);5;3.480374;21267198;2680
536;C(536, 1, 52, 177, 244, 264);5;3.480374;21267198;2680
536;C(536, 1, 55, 80, 150, 169);5;3.480374;21267198;2680
536;C(536, 1, 56, 68, 76, 215);5;3.480374;21267198;2680
536;C(536, 1, 60, 73, 91, 248);5;3.480374;21267198;2680
536;C(536, 1, 61, 131, 165, 256);5;3.480374;21267198;2680
536;C(536, 1, 64, 82, 159, 202);5;3.480374;21267198;2680
536;C(536, 1, 64, 108, 133, 184);5;3.480374;21267198;2680
536;C(536, 1, 65, 183, 205, 232);5;3.480374;21267198;2680
536;C(536, 1, 67, 111, 218, 239);5;3.480374;21267198;2680
536;C(536, 1, 67, 142, 169, 191);5;3.480374;21267198;2680
536;C(536, 1, 67, 152, 211, 254);5;3.480374;21267198;2680
536;C(536, 1, 82, 105, 250, 258);5;3.480374;21267198;2680
536;C(536, 1, 86, 97, 130, 166);5;3.480374;21267198;2680
536;C(536, 1, 86, 143, 216, 241);5;3.480374;21267198;2680
536;C(536, 1, 89, 194, 202, 258);5;3.480374;21267198;2680
536;C(536, 1, 112, 210, 241, 247);5;3.480374;21267198;2680
536;C(536, 1, 120, 159, 183, 213);5;3.480374;21267198;2680
536;C(536, 1, 146, 176, 201, 221);5;3.480374;21267198;2680
536;C(536, 1, 163, 192, 235, 251);5;3.480374;21267198;2680
