Кол-во Образующих; Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Count K; Signature; Diameter; Average distance; Generation time; Number of connections 
667;C(667, 1, 15, 56, 160, 196);5;3.66967;121115880;3335
667;C(667, 1, 31, 73, 151, 160);5;3.66967;121115880;3335
667;C(667, 1, 33, 146, 218, 321);5;3.66967;121115880;3335
667;C(667, 1, 36, 131, 283, 330);5;3.66967;121115880;3335
667;C(667, 1, 43, 177, 196, 210);5;3.66967;121115880;3335
667;C(667, 1, 53, 133, 191, 309);5;3.66967;121115880;3335
667;C(667, 1, 54, 88, 220, 321);5;3.66967;121115880;3335
667;C(667, 1, 65, 111, 304, 329);5;3.66967;121115880;3335
667;C(667, 1, 85, 95, 205, 228);5;3.66967;121115880;3335
667;C(667, 1, 89, 102, 233, 315);5;3.66967;121115880;3335
667;C(667, 1, 144, 201, 228, 331);5;3.66967;121115880;3335
667;C(667, 1, 147, 217, 309, 328);5;3.66967;121115880;3335
667;C(667, 1, 148, 247, 282, 303);5;3.66967;121115880;3335
667;C(667, 1, 183, 236, 272, 292);5;3.66967;121115880;3335
