Кол-во Образующих; Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Count K; Signature; Diameter; Average distance; Generation time; Number of connections 
664;C(664, 1, 10, 60, 86, 305);5;3.665158;118441235;3320
664;C(664, 1, 11, 101, 118, 165);5;3.665158;118441235;3320
664;C(664, 1, 14, 23, 108, 251);5;3.665158;118441235;3320
664;C(664, 1, 15, 110, 181, 311);5;3.665158;118441235;3320
664;C(664, 1, 32, 189, 194, 266);5;3.665158;118441235;3320
664;C(664, 1, 46, 76, 98, 209);5;3.665158;118441235;3320
664;C(664, 1, 53, 90, 220, 291);5;3.665158;118441235;3320
664;C(664, 1, 58, 79, 143, 309);5;3.665158;118441235;3320
664;C(664, 1, 65, 165, 177, 214);5;3.665158;118441235;3320
664;C(664, 1, 76, 96, 165, 292);5;3.665158;118441235;3320
664;C(664, 1, 86, 213, 231, 284);5;3.665158;118441235;3320
