Кол-во вершин;Конфигурация графа;Диаметр;Средний путь;Время (мс);Кол-во соединений
641;C(641, 1, 22, 76, 111, 215);5;3.634375;94677741;3205
641;C(641, 1, 24, 173, 216, 313);5;3.634375;94677741;3205
641;C(641, 1, 30, 154, 200, 252);5;3.634375;94677741;3205
641;C(641, 1, 32, 133, 154, 293);5;3.634375;94677741;3205
641;C(641, 1, 35, 162, 168, 262);5;3.634375;94677741;3205
641;C(641, 1, 45, 194, 219, 260);5;3.634375;94677741;3205
641;C(641, 1, 46, 231, 249, 308);5;3.634375;94677741;3205
641;C(641, 1, 49, 92, 109, 285);5;3.634375;94677741;3205
641;C(641, 1, 57, 77, 161, 304);5;3.634375;94677741;3205
641;C(641, 1, 76, 115, 247, 289);5;3.634375;94677741;3205
641;C(641, 1, 120, 204, 209, 272);5;3.634375;94677741;3205
641;C(641, 1, 125, 157, 194, 299);5;3.634375;94677741;3205
641;C(641, 1, 207, 235, 248, 294);5;3.634375;94677741;3205
