Кол-во Образующих; Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Count K; Signature; Diameter; Average distance; Generation time; Number of connections 
649;C(649, 1, 6, 40, 124, 185);5;3.645062;102465312;3245
649;C(649, 1, 6, 88, 134, 150);5;3.645062;102465312;3245
649;C(649, 1, 14, 73, 123, 214);5;3.645062;102465312;3245
649;C(649, 1, 25, 108, 194, 231);5;3.645062;102465312;3245
649;C(649, 1, 26, 148, 165, 212);5;3.645062;102465312;3245
649;C(649, 1, 57, 102, 256, 264);5;3.645062;102465312;3245
649;C(649, 1, 57, 184, 247, 319);5;3.645062;102465312;3245
649;C(649, 1, 68, 146, 227, 248);5;3.645062;102465312;3245
649;C(649, 1, 70, 96, 252, 308);5;3.645062;102465312;3245
649;C(649, 1, 80, 105, 178, 246);5;3.645062;102465312;3245
649;C(649, 1, 108, 139, 223, 237);5;3.645062;102465312;3245
649;C(649, 1, 124, 143, 180, 188);5;3.645062;102465312;3245
649;C(649, 1, 132, 148, 169, 246);5;3.645062;102465312;3245
