Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(33; 1, 2, 8, 14)";2;1,75;132;2239427
"C(33; 1, 4, 7, 16)";2;1,75;132;2239427
"C(33; 1, 7, 10, 14)";2;1,75;132;2239427
"C(33; 1, 9, 13, 15)";2;1,75;132;2239427
"C(33; 2, 3, 12, 13)";2;1,75;132;2239427
"C(33; 2, 5, 13, 14)";2;1,75;132;2239427
"C(33; 2, 12, 13, 15)";2;1,75;132;2239427
"C(33; 3, 4, 6, 14)";2;1,75;132;2239427
"C(33; 3, 4, 7, 9)";2;1,75;132;2239427
"C(33; 3, 4, 13, 15)";2;1,75;132;2239427
"C(33; 3, 5, 9, 16)";2;1,75;132;2239427
"C(33; 3, 5, 12, 16)";2;1,75;132;2239427
"C(33; 3, 6, 7, 8)";2;1,75;132;2239427
"C(33; 4, 6, 7, 9)";2;1,75;132;2239427
"C(33; 4, 6, 7, 12)";2;1,75;132;2239427
"C(33; 5, 6, 8, 12)";2;1,75;132;2239427
"C(33; 5, 7, 13, 16)";2;1,75;132;2239427
"C(33; 6, 12, 14, 16)";2;1,75;132;2239427
"C(33; 7, 8, 10, 14)";2;1,75;132;2239427
"C(33; 8, 9, 12, 14)";2;1,75;132;2239427
"C(33; 8, 10, 13, 14)";2;1,75;132;2239427
"C(33; 8, 12, 14, 15)";2;1,75;132;2239427
"C(33; 9, 10, 12, 16)";2;1,75;132;2239427
