Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(156; 1, 14, 33, 73)";4;2,86452;624;863393484
"C(156; 2, 11, 23, 51)";4;2,86452;624;863393484
"C(156; 2, 27, 55, 67)";4;2,86452;624;863393484
"C(156; 3, 17, 19, 46)";4;2,86452;624;863393484
"C(156; 3, 35, 58, 71)";4;2,86452;624;863393484
"C(156; 5, 9, 53, 70)";4;2,86452;624;863393484
"C(156; 5, 14, 45, 77)";4;2,86452;624;863393484
"C(156; 7, 17, 63, 74)";4;2,86452;624;863393484
"C(156; 7, 43, 58, 75)";4;2,86452;624;863393484
"C(156; 10, 21, 23, 37)";4;2,86452;624;863393484
"C(156; 10, 41, 55, 57)";4;2,86452;624;863393484
"C(156; 11, 49, 57, 62)";4;2,86452;624;863393484
"C(156; 15, 19, 22, 43)";4;2,86452;624;863393484
"C(156; 15, 61, 71, 74)";4;2,86452;624;863393484
"C(156; 25, 69, 70, 73)";4;2,86452;624;863393484
"C(156; 29, 41, 50, 51)";4;2,86452;624;863393484
"C(156; 31, 33, 38, 53)";4;2,86452;624;863393484
"C(156; 31, 34, 69, 77)";4;2,86452;624;863393484
"C(156; 46, 59, 61, 75)";4;2,86452;624;863393484
