Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(91; 2, 14, 17, 41)";3;2,46667;364;75357434
"C(91; 3, 5, 19, 20)";3;2,46667;364;75357434
"C(91; 3, 14, 26, 30)";3;2,46667;364;75357434
"C(91; 4, 5, 31, 38)";3;2,46667;364;75357434
"C(91; 4, 13, 16, 18)";3;2,46667;364;75357434
"C(91; 5, 6, 21, 24)";3;2,46667;364;75357434
"C(91; 5, 8, 12, 30)";3;2,46667;364;75357434
"C(91; 5, 11, 20, 28)";3;2,46667;364;75357434
"C(91; 6, 7, 16, 24)";3;2,46667;364;75357434
"C(91; 6, 9, 14, 25)";3;2,46667;364;75357434
"C(91; 6, 11, 21, 25)";3;2,46667;364;75357434
"C(91; 6, 16, 21, 29)";3;2,46667;364;75357434
"C(91; 6, 24, 40, 41)";3;2,46667;364;75357434
"C(91; 6, 25, 26, 29)";3;2,46667;364;75357434
"C(91; 6, 25, 42, 45)";3;2,46667;364;75357434
"C(91; 7, 11, 20, 23)";3;2,46667;364;75357434
"C(91; 7, 13, 15, 44)";3;2,46667;364;75357434
"C(91; 7, 15, 17, 18)";3;2,46667;364;75357434
"C(91; 7, 34, 37, 45)";3;2,46667;364;75357434
"C(91; 8, 9, 22, 28)";3;2,46667;364;75357434
"C(91; 8, 10, 15, 29)";3;2,46667;364;75357434
"C(91; 8, 11, 13, 20)";3;2,46667;364;75357434
"C(91; 8, 13, 19, 28)";3;2,46667;364;75357434
"C(91; 8, 26, 32, 36)";3;2,46667;364;75357434
"C(91; 9, 10, 14, 26)";3;2,46667;364;75357434
"C(91; 9, 10, 25, 39)";3;2,46667;364;75357434
"C(91; 9, 11, 12, 43)";3;2,46667;364;75357434
"C(91; 9, 11, 14, 15)";3;2,46667;364;75357434
"C(91; 9, 11, 17, 32)";3;2,46667;364;75357434
"C(91; 9, 13, 24, 25)";3;2,46667;364;75357434
"C(91; 9, 14, 36, 38)";3;2,46667;364;75357434
"C(91; 9, 15, 31, 34)";3;2,46667;364;75357434
"C(91; 9, 16, 31, 36)";3;2,46667;364;75357434
