Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(65; 1, 4, 11, 17)";3;2,25;260;17899607
"C(65; 1, 5, 8, 23)";3;2,25;260;17899607
"C(65; 1, 6, 10, 23)";3;2,25;260;17899607
"C(65; 1, 7, 11, 16)";3;2,25;260;17899607
"C(65; 1, 7, 12, 16)";3;2,25;260;17899607
"C(65; 1, 7, 17, 28)";3;2,25;260;17899607
"C(65; 1, 7, 23, 27)";3;2,25;260;17899607
"C(65; 1, 8, 11, 26)";3;2,25;260;17899607
"C(65; 1, 9, 12, 16)";3;2,25;260;17899607
"C(65; 1, 9, 13, 16)";3;2,25;260;17899607
"C(65; 1, 9, 13, 20)";3;2,25;260;17899607
"C(65; 1, 9, 14, 31)";3;2,25;260;17899607
"C(65; 1, 9, 16, 21)";3;2,25;260;17899607
"C(65; 1, 10, 13, 17)";3;2,25;260;17899607
"C(65; 1, 10, 13, 18)";3;2,25;260;17899607
"C(65; 1, 10, 15, 18)";3;2,25;260;17899607
"C(65; 1, 11, 14, 19)";3;2,25;260;17899607
"C(65; 1, 11, 19, 25)";3;2,25;260;17899607
"C(65; 1, 12, 15, 21)";3;2,25;260;17899607
"C(65; 1, 12, 16, 19)";3;2,25;260;17899607
"C(65; 1, 12, 17, 20)";3;2,25;260;17899607
"C(65; 1, 12, 18, 21)";3;2,25;260;17899607
"C(65; 1, 13, 17, 20)";3;2,25;260;17899607
"C(65; 1, 13, 17, 28)";3;2,25;260;17899607
"C(65; 1, 13, 19, 24)";3;2,25;260;17899607
"C(65; 1, 13, 20, 28)";3;2,25;260;17899607
"C(65; 1, 13, 20, 30)";3;2,25;260;17899607
"C(65; 1, 13, 21, 28)";3;2,25;260;17899607
"C(65; 1, 13, 23, 31)";3;2,25;260;17899607
"C(65; 1, 14, 18, 21)";3;2,25;260;17899607
"C(65; 1, 14, 24, 30)";3;2,25;260;17899607
"C(65; 1, 15, 18, 26)";3;2,25;260;17899607
"C(65; 1, 15, 18, 27)";3;2,25;260;17899607
"C(65; 1, 17, 25, 28)";3;2,25;260;17899607
"C(65; 1, 17, 25, 29)";3;2,25;260;17899607
"C(65; 1, 17, 26, 29)";3;2,25;260;17899607
"C(65; 1, 19, 25, 29)";3;2,25;260;17899607
"C(65; 1, 21, 25, 28)";3;2,25;260;17899607
"C(65; 1, 21, 25, 31)";3;2,25;260;17899607
"C(65; 1, 21, 26, 29)";3;2,25;260;17899607
"C(65; 1, 21, 27, 30)";3;2,25;260;17899607
"C(65; 1, 23, 26, 30)";3;2,25;260;17899607
