Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(215; 1, 21, 101)";6;4,01869;645;40631874
"C(215; 1, 41, 56)";6;4,01869;645;40631874
"C(215; 2, 13, 42)";6;4,01869;645;40631874
"C(215; 2, 23, 83)";6;4,01869;645;40631874
"C(215; 2, 30, 87)";6;4,01869;645;40631874
"C(215; 2, 82, 103)";6;4,01869;645;40631874
"C(215; 3, 17, 73)";6;4,01869;645;40631874
"C(215; 3, 23, 45)";6;4,01869;645;40631874
"C(215; 3, 63, 88)";6;4,01869;645;40631874
"C(215; 4, 9, 51)";6;4,01869;645;40631874
"C(215; 4, 26, 84)";6;4,01869;645;40631874
"C(215; 4, 41, 60)";6;4,01869;645;40631874
"C(215; 4, 46, 49)";6;4,01869;645;40631874
"C(215; 4, 94, 95)";6;4,01869;645;40631874
"C(215; 5, 7, 57)";6;4,01869;645;40631874
"C(215; 5, 14, 36)";6;4,01869;645;40631874
"C(215; 6, 31, 94)";6;4,01869;645;40631874
"C(215; 6, 34, 69)";6;4,01869;645;40631874
"C(215; 6, 39, 89)";6;4,01869;645;40631874
"C(215; 6, 46, 90)";6;4,01869;645;40631874
"C(215; 7, 18, 105)";6;4,01869;645;40631874
"C(215; 7, 38, 72)";6;4,01869;645;40631874
"C(215; 7, 62, 68)";6;4,01869;645;40631874
"C(215; 8, 18, 102)";6;4,01869;645;40631874
"C(215; 8, 25, 27)";6;4,01869;645;40631874
"C(215; 8, 47, 52)";6;4,01869;645;40631874
"C(215; 9, 26, 49)";6;4,01869;645;40631874
"C(215; 9, 61, 74)";6;4,01869;645;40631874
"C(215; 9, 69, 80)";6;4,01869;645;40631874
"C(215; 10, 29, 71)";6;4,01869;645;40631874
"C(215; 11, 16, 36)";6;4,01869;645;40631874
"C(215; 11, 19, 81)";6;4,01869;645;40631874
"C(215; 12, 27, 62)";6;4,01869;645;40631874
"C(215; 12, 35, 92)";6;4,01869;645;40631874
"C(215; 12, 37, 78)";6;4,01869;645;40631874
"C(215; 13, 17, 40)";6;4,01869;645;40631874
"C(215; 13, 20, 28)";6;4,01869;645;40631874
"C(215; 13, 23, 58)";6;4,01869;645;40631874
"C(215; 13, 83, 103)";6;4,01869;645;40631874
"C(215; 15, 21, 44)";6;4,01869;645;40631874
"C(215; 15, 22, 87)";6;4,01869;645;40631874
"C(215; 16, 19, 31)";6;4,01869;645;40631874
"C(215; 16, 25, 51)";6;4,01869;645;40631874
"C(215; 16, 50, 54)";6;4,01869;645;40631874
"C(215; 17, 47, 88)";6;4,01869;645;40631874
"C(215; 17, 52, 92)";6;4,01869;645;40631874
"C(215; 18, 52, 98)";6;4,01869;645;40631874
"C(215; 19, 36, 104)";6;4,01869;645;40631874
"C(215; 19, 70, 74)";6;4,01869;645;40631874
"C(215; 20, 56, 71)";6;4,01869;645;40631874
"C(215; 20, 58, 73)";6;4,01869;645;40631874
"C(215; 22, 32, 72)";6;4,01869;645;40631874
"C(215; 22, 38, 53)";6;4,01869;645;40631874
"C(215; 22, 97, 100)";6;4,01869;645;40631874
"C(215; 23, 33, 85)";6;4,01869;645;40631874
"C(215; 24, 31, 70)";6;4,01869;645;40631874
"C(215; 25, 59, 94)";6;4,01869;645;40631874
"C(215; 25, 78, 102)";6;4,01869;645;40631874
"C(215; 26, 34, 80)";6;4,01869;645;40631874
"C(215; 26, 40, 56)";6;4,01869;645;40631874
"C(215; 27, 68, 78)";6;4,01869;645;40631874
