Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(108; 1, 10, 47)";5;3,14953;324;55411
"C(108; 1, 14, 23)";5;3,14953;324;55411
"C(108; 2, 11, 23)";5;3,14953;324;1380891
"C(108; 2, 31, 43)";5;3,14953;324;1380891
"C(108; 5, 7, 38)";5;3,14953;324;1380891
"C(108; 7, 10, 53)";5;3,14953;324;1380891
"C(108; 11, 37, 46)";5;3,14953;324;1380891
"C(108; 13, 25, 34)";5;3,14953;324;1380891
"C(108; 14, 31, 53)";5;3,14953;324;1380891
"C(108; 17, 22, 41)";5;3,14953;324;1380891
"C(108; 17, 43, 46)";5;3,14953;324;1380891
"C(108; 19, 26, 29)";5;3,14953;324;1380891
"C(108; 25, 26, 35)";5;3,14953;324;1380891
"C(108; 29, 34, 41)";5;3,14953;324;1380891
"C(108; 38, 47, 49)";5;3,14953;324;1380891
