Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(79; 1, 6, 32)";4;2,82051;237;316094
"C(79; 2, 11, 14)";4;2,82051;237;316094
"C(79; 3, 4, 21)";4;2,82051;237;316094
"C(79; 3, 11, 26)";4;2,82051;237;316094
"C(79; 3, 17, 18)";4;2,82051;237;316094
"C(79; 3, 20, 27)";4;2,82051;237;316094
"C(79; 3, 21, 23)";4;2,82051;237;316094
"C(79; 4, 5, 27)";4;2,82051;237;316094
"C(79; 4, 21, 28)";4;2,82051;237;316094
"C(79; 5, 7, 34)";4;2,82051;237;316094
"C(79; 5, 8, 35)";4;2,82051;237;316094
"C(79; 5, 12, 16)";4;2,82051;237;316094
"C(79; 5, 12, 35)";4;2,82051;237;316094
"C(79; 5, 14, 26)";4;2,82051;237;316094
"C(79; 5, 33, 35)";4;2,82051;237;316094
"C(79; 6, 7, 16)";4;2,82051;237;316094
"C(79; 6, 8, 37)";4;2,82051;237;316094
"C(79; 7, 8, 27)";4;2,82051;237;316094
"C(79; 7, 11, 12)";4;2,82051;237;316094
"C(79; 7, 17, 30)";4;2,82051;237;316094
"C(79; 9, 10, 13)";4;2,82051;237;316094
"C(79; 9, 10, 24)";4;2,82051;237;316094
"C(79; 9, 12, 13)";4;2,82051;237;316094
"C(79; 9, 12, 16)";4;2,82051;237;316094
"C(79; 9, 17, 23)";4;2,82051;237;316094
"C(79; 9, 25, 28)";4;2,82051;237;316094
"C(79; 10, 11, 14)";4;2,82051;237;316094
"C(79; 12, 13, 32)";4;2,82051;237;316094
"C(79; 12, 25, 35)";4;2,82051;237;316094
"C(79; 13, 18, 32)";4;2,82051;237;316094
"C(79; 14, 16, 25)";4;2,82051;237;316094
"C(79; 14, 19, 25)";4;2,82051;237;316094
"C(79; 14, 22, 24)";4;2,82051;237;316094
"C(79; 15, 20, 31)";4;2,82051;237;316094
"C(79; 15, 21, 23)";4;2,82051;237;316094
"C(79; 15, 22, 39)";4;2,82051;237;316094
"C(79; 15, 24, 28)";4;2,82051;237;316094
"C(79; 15, 26, 36)";4;2,82051;237;316094
"C(79; 16, 17, 38)";4;2,82051;237;316094
"C(79; 16, 20, 29)";4;2,82051;237;316094
"C(79; 17, 19, 25)";4;2,82051;237;316094
"C(79; 17, 25, 39)";4;2,82051;237;316094
"C(79; 17, 30, 39)";4;2,82051;237;316094
"C(79; 18, 20, 26)";4;2,82051;237;316094
"C(79; 18, 20, 31)";4;2,82051;237;316094
"C(79; 18, 24, 32)";4;2,82051;237;316094
"C(79; 18, 33, 34)";4;2,82051;237;316094
"C(79; 20, 22, 28)";4;2,82051;237;316094
"C(79; 20, 23, 25)";4;2,82051;237;316094
"C(79; 20, 27, 31)";4;2,82051;237;316094
"C(79; 21, 32, 39)";4;2,82051;237;316094
"C(79; 21, 33, 36)";4;2,82051;237;316094
"C(79; 22, 23, 37)";4;2,82051;237;316094
"C(79; 23, 30, 31)";4;2,82051;237;316094
"C(79; 23, 35, 39)";4;2,82051;237;316094
"C(79; 27, 30, 31)";4;2,82051;237;316094
"C(79; 27, 30, 39)";4;2,82051;237;316094
"C(79; 27, 36, 39)";4;2,82051;237;316094
"C(79; 28, 29, 32)";4;2,82051;237;316094
"C(79; 28, 29, 38)";4;2,82051;237;316094
"C(79; 28, 31, 35)";4;2,82051;237;316094
"C(79; 29, 34, 38)";4;2,82051;237;316094
"C(79; 30, 33, 37)";4;2,82051;237;316094
