Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(174; 1, 14, 34)";5;3,72832;522;13065802
"C(174; 2, 20, 25)";5;3,72832;522;13065802
"C(174; 4, 5, 70)";5;3,72832;522;13065802
"C(174; 4, 37, 40)";5;3,72832;522;13065802
"C(174; 7, 64, 76)";5;3,72832;522;13065802
"C(174; 8, 13, 80)";5;3,72832;522;13065802
"C(174; 8, 34, 77)";5;3,72832;522;13065802
"C(174; 10, 31, 86)";5;3,72832;522;13065802
"C(174; 10, 49, 74)";5;3,72832;522;13065802
"C(174; 11, 20, 26)";5;3,72832;522;13065802
"C(174; 14, 16, 61)";5;3,72832;522;13065802
"C(174; 17, 56, 64)";5;3,72832;522;13065802
"C(174; 19, 50, 82)";5;3,72832;522;13065802
"C(174; 22, 46, 73)";5;3,72832;522;13065802
"C(174; 22, 50, 71)";5;3,72832;522;13065802
"C(174; 23, 26, 86)";5;3,72832;522;13065802
"C(174; 28, 32, 35)";5;3,72832;522;13065802
"C(174; 28, 68, 85)";5;3,72832;522;13065802
"C(174; 32, 38, 47)";5;3,72832;522;13065802
"C(174; 38, 56, 83)";5;3,72832;522;13065802
"C(174; 40, 52, 65)";5;3,72832;522;13065802
"C(174; 43, 70, 80)";5;3,72832;522;13065802
"C(174; 44, 55, 74)";5;3,72832;522;13065802
"C(174; 44, 59, 82)";5;3,72832;522;13065802
"C(174; 46, 53, 62)";5;3,72832;522;13065802
"C(174; 62, 76, 79)";5;3,72832;522;13065802
