Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(175; 1, 10, 53)";5;3,73563;525;14653101
"C(175; 1, 20, 33)";5;3,73563;525;14653101
"C(175; 2, 23, 28)";5;3,73563;525;14653101
"C(175; 2, 40, 66)";5;3,73563;525;14653101
"C(175; 3, 16, 30)";5;3,73563;525;14653101
"C(175; 4, 37, 40)";5;3,73563;525;14653101
"C(175; 4, 46, 56)";5;3,73563;525;14653101
"C(175; 5, 9, 53)";5;3,73563;525;14653101
"C(175; 5, 17, 26)";5;3,73563;525;14653101
"C(175; 5, 18, 79)";5;3,73563;525;14653101
"C(175; 5, 44, 52)";5;3,73563;525;14653101
"C(175; 6, 23, 55)";5;3,73563;525;14653101
"C(175; 6, 32, 60)";5;3,73563;525;14653101
"C(175; 7, 12, 37)";5;3,73563;525;14653101
"C(175; 7, 13, 62)";5;3,73563;525;14653101
"C(175; 7, 38, 87)";5;3,73563;525;14653101
"C(175; 8, 15, 86)";5;3,73563;525;14653101
"C(175; 8, 74, 80)";5;3,73563;525;14653101
"C(175; 9, 16, 49)";5;3,73563;525;14653101
"C(175; 10, 17, 36)";5;3,73563;525;14653101
"C(175; 10, 18, 69)";5;3,73563;525;14653101
"C(175; 10, 34, 52)";5;3,73563;525;14653101
"C(175; 11, 13, 45)";5;3,73563;525;14653101
"C(175; 11, 21, 39)";5;3,73563;525;14653101
"C(175; 11, 58, 65)";5;3,73563;525;14653101
"C(175; 12, 46, 65)";5;3,73563;525;14653101
"C(175; 14, 26, 51)";5;3,73563;525;14653101
"C(175; 15, 16, 27)";5;3,73563;525;14653101
"C(175; 15, 19, 43)";5;3,73563;525;14653101
"C(175; 15, 51, 78)";5;3,73563;525;14653101
"C(175; 15, 54, 62)";5;3,73563;525;14653101
"C(175; 19, 30, 73)";5;3,73563;525;14653101
"C(175; 20, 36, 37)";5;3,73563;525;14653101
"C(175; 20, 68, 71)";5;3,73563;525;14653101
"C(175; 21, 36, 64)";5;3,73563;525;14653101
"C(175; 21, 61, 86)";5;3,73563;525;14653101
"C(175; 22, 26, 85)";5;3,73563;525;14653101
"C(175; 22, 42, 78)";5;3,73563;525;14653101
"C(175; 22, 45, 59)";5;3,73563;525;14653101
"C(175; 23, 59, 65)";5;3,73563;525;14653101
"C(175; 24, 45, 83)";5;3,73563;525;14653101
"C(175; 24, 47, 65)";5;3,73563;525;14653101
"C(175; 27, 28, 48)";5;3,73563;525;14653101
"C(175; 27, 31, 80)";5;3,73563;525;14653101
"C(175; 28, 52, 73)";5;3,73563;525;14653101
"C(175; 29, 38, 60)";5;3,73563;525;14653101
"C(175; 29, 55, 82)";5;3,73563;525;14653101
"C(175; 29, 56, 71)";5;3,73563;525;14653101
"C(175; 30, 32, 54)";5;3,73563;525;14653101
"C(175; 31, 40, 68)";5;3,73563;525;14653101
"C(175; 31, 81, 84)";5;3,73563;525;14653101
"C(175; 33, 39, 40)";5;3,73563;525;14653101
"C(175; 33, 58, 63)";5;3,73563;525;14653101
"C(175; 34, 41, 49)";5;3,73563;525;14653101
"C(175; 39, 62, 80)";5;3,73563;525;14653101
"C(175; 41, 47, 55)";5;3,73563;525;14653101
"C(175; 42, 47, 72)";5;3,73563;525;14653101
"C(175; 43, 57, 77)";5;3,73563;525;14653101
"C(175; 44, 57, 85)";5;3,73563;525;14653101
"C(175; 45, 46, 57)";5;3,73563;525;14653101
"C(175; 49, 59, 66)";5;3,73563;525;14653101
"C(175; 55, 58, 76)";5;3,73563;525;14653101
"C(175; 60, 64, 67)";5;3,73563;525;14653101
"C(175; 61, 83, 85)";5;3,73563;525;14653101
"C(175; 65, 81, 82)";5;3,73563;525;14653101
"C(175; 66, 78, 80)";5;3,73563;525;14653101
"C(175; 68, 77, 82)";5;3,73563;525;14653101
