N,K,S,diameter,averageShortestPathLength,edges
454,5,C(454;1;6;39;143;198),5,3.3421633554083887,2270
454,5,C(454;1;9;31;74;193),5,3.3421633554083887,2270
454,5,C(454;1;9;95;144;210),5,3.3421633554083887,2270
454,5,C(454;1;11;85;102;140),5,3.3421633554083887,2270
454,5,C(454;1;16;61;101;128),5,3.3421633554083887,2270
454,5,C(454;1;18;162;170;221),5,3.3421633554083887,2270
454,5,C(454;1;29;47;101;210),5,3.3421633554083887,2270
454,5,C(454;1;29;67;188;205),5,3.3421633554083887,2270
454,5,C(454;1;32;49;54;165),5,3.3421633554083887,2270
454,5,C(454;1;40;70;155;163),5,3.3421633554083887,2270
454,5,C(454;1;41;127;146;176),5,3.3421633554083887,2270
454,5,C(454;1;43;50;67;164),5,3.3421633554083887,2270
454,5,C(454;1;47;61;118;207),5,3.3421633554083887,2270
454,5,C(454;1;92;139;212;219),5,3.3421633554083887,2270
454,5,C(454;1;104;189;200;224),5,3.3421633554083887,2270
