N,K,S,diameter,averageShortestPathLength,edges
2107,5,C(2107;1;11;198;464;877),7,4.7825261158594490,10535
2107,5,C(2107;1;12;216;260;382),7,4.7825261158594490,10535
2107,5,C(2107;1;13;149;546;675),7,4.7825261158594490,10535
2107,5,C(2107;1;18;383;724;878),7,4.7825261158594490,10535
2107,5,C(2107;1;42;162;214;961),7,4.7825261158594490,10535
2107,5,C(2107;1;55;705;791;857),7,4.7825261158594490,10535
2107,5,C(2107;1;58;263;284;560),7,4.7825261158594490,10535
2107,5,C(2107;1;63;109;649;831),7,4.7825261158594490,10535
2107,5,C(2107;1;64;277;624;940),7,4.7825261158594490,10535
2107,5,C(2107;1;91;498;779;935),7,4.7825261158594490,10535
2107,5,C(2107;1;117;428;517;564),7,4.7825261158594490,10535
2107,5,C(2107;1;128;334;802;945),7,4.7825261158594490,10535
2107,5,C(2107;1;364;410;754;1004),7,4.7825261158594490,10535
