N,K,S,diameter,averageShortestPathLength,edges
1957,5,C(1957;1;36;154;251;626),7,4.7055214723926380,9785
1957,5,C(1957;1;39;259;603;802),7,4.7055214723926380,9785
1957,5,C(1957;1;68;93;260;695),7,4.7055214723926380,9785
1957,5,C(1957;1;107;166;422;552),7,4.7055214723926380,9785
1957,5,C(1957;1;113;561;591;598),7,4.7055214723926380,9785
1957,5,C(1957;1;116;381;428;826),7,4.7055214723926380,9785
1957,5,C(1957;1;150;322;585;663),7,4.7055214723926380,9785
1957,5,C(1957;1;224;357;484;592),7,4.7055214723926380,9785
1957,5,C(1957;1;351;499;523;746),7,4.7055214723926380,9785
1957,5,C(1957;1;519;632;700;793),7,4.7055214723926380,9785
