N,K,S,diameter,averageShortestPathLength,edges
477,5,C(477;1;9;81;133;227),5,3.3823529411764706,2385
477,5,C(477;1;12;121;209;214),5,3.3823529411764706,2385
477,5,C(477;1;13;80;166;201),5,3.3823529411764706,2385
477,5,C(477;1;14;75;85;205),5,3.3823529411764706,2385
477,5,C(477;1;14;75;161;185),5,3.3823529411764706,2385
477,5,C(477;1;14;87;184;236),5,3.3823529411764706,2385
477,5,C(477;1;17;57;101;194),5,3.3823529411764706,2385
477,5,C(477;1;18;104;162;235),5,3.3823529411764706,2385
477,5,C(477;1;26;70;111;175),5,3.3823529411764706,2385
477,5,C(477;1;28;34;165;185),5,3.3823529411764706,2385
477,5,C(477;1;34;55;85;96),5,3.3823529411764706,2385
477,5,C(477;1;34;89;165;227),5,3.3823529411764706,2385
477,5,C(477;1;39;57;107;122),5,3.3823529411764706,2385
477,5,C(477;1;43;66;169;231),5,3.3823529411764706,2385
477,5,C(477;1;63;90;136;166),5,3.3823529411764706,2385
477,5,C(477;1;95;101;156;169),5,3.3823529411764706,2385
477,5,C(477;1;102;107;120;175),5,3.3823529411764706,2385
477,5,C(477;1;110;134;168;214),5,3.3823529411764706,2385
