N,K,S,diameter,averageShortestPathLength,edges
1871,5,C(1871;1;11;157;197;880),6,4.6609625668449199,9355
1871,5,C(1871;1;17;365;471;863),6,4.6609625668449199,9355
1871,5,C(1871;1;19;99;169;789),6,4.6609625668449199,9355
1871,5,C(1871;1;19;119;209;759),6,4.6609625668449199,9355
1871,5,C(1871;1;80;170;188;496),6,4.6609625668449199,9355
1871,5,C(1871;1;106;143;298;483),6,4.6609625668449199,9355
1871,5,C(1871;1;110;491;578;859),6,4.6609625668449199,9355
1871,5,C(1871;1;124;503;729;800),6,4.6609625668449199,9355
1871,5,C(1871;1;134;151;189;559),6,4.6609625668449199,9355
1871,5,C(1871;1;140;197;385;793),6,4.6609625668449199,9355
1871,5,C(1871;1;147;465;569;894),6,4.6609625668449199,9355
1871,5,C(1871;1;155;377;680;797),6,4.6609625668449199,9355
1871,5,C(1871;1;236;283;368;725),6,4.6609625668449199,9355
1871,5,C(1871;1;437;576;598;688),6,4.6609625668449199,9355
1871,5,C(1871;1;610;679;824;856),6,4.6609625668449199,9355
