N,K,S,diameter,averageShortestPathLength,edges
1991,5,C(1991;1;15;122;809;849),7,4.7236180904522609,9955
1991,5,C(1991;1;22;467;584;902),7,4.7236180904522609,9955
1991,5,C(1991;1;22;589;825;958),7,4.7236180904522609,9955
1991,5,C(1991;1;42;147;408;434),7,4.7236180904522609,9955
1991,5,C(1991;1;70;257;427;503),7,4.7236180904522609,9955
1991,5,C(1991;1;89;193;256;647),7,4.7236180904522609,9955
1991,5,C(1991;1;95;523;677;745),7,4.7236180904522609,9955
1991,5,C(1991;1;96;257;790;812),7,4.7236180904522609,9955
1991,5,C(1991;1;148;198;308;340),7,4.7236180904522609,9955
1991,5,C(1991;1;187;482;594;713),7,4.7236180904522609,9955
1991,5,C(1991;1;196;401;475;612),7,4.7236180904522609,9955
1991,5,C(1991;1;237;674;863;992),7,4.7236180904522609,9955
1991,5,C(1991;1;240;693;891;955),7,4.7236180904522609,9955
1991,5,C(1991;1;477;531;853;921),7,4.7236180904522609,9955
1991,5,C(1991;1;552;604;674;897),7,4.7236180904522609,9955
1991,5,C(1991;1;632;650;715;891),7,4.7236180904522609,9955
