N,K,S,diameter,averageShortestPathLength,edges
1901,5,C(1901;1;12;292;504;673),7,4.6757894736842109,9505
1901,5,C(1901;1;26;126;319;809),7,4.6757894736842109,9505
1901,5,C(1901;1;42;658;736;792),7,4.6757894736842109,9505
1901,5,C(1901;1;44;52;256;838),7,4.6757894736842109,9505
1901,5,C(1901;1;57;329;580;732),7,4.6757894736842109,9505
1901,5,C(1901;1;73;562;618;860),7,4.6757894736842109,9505
1901,5,C(1901;1;167;174;216;413),7,4.6757894736842109,9505
1901,5,C(1901;1;313;667;828;944),7,4.6757894736842109,9505
1901,5,C(1901;1;347;435;483;625),7,4.6757894736842109,9505
1901,5,C(1901;1;683;731;750;921),7,4.6757894736842109,9505
