N,K,S,diameter,averageShortestPathLength,edges
468,5,C(468;1;11;47;89;162),5,3.3661670235546040,2340
468,5,C(468;1;22;151;177;230),5,3.3661670235546040,2340
468,5,C(468;1;31;110;129;214),5,3.3661670235546040,2340
468,5,C(468;1;33;45;82;108),5,3.3661670235546040,2340
468,5,C(468;1;47;123;207;228),5,3.3661670235546040,2340
468,5,C(468;1;47;144;207;219),5,3.3661670235546040,2340
468,5,C(468;1;50;66;104;125),5,3.3661670235546040,2340
468,5,C(468;1;75;135;216;229),5,3.3661670235546040,2340
468,5,C(468;1;77;85;198;217),5,3.3661670235546040,2340
468,5,C(468;1;79;163;173;198),5,3.3661670235546040,2340
468,5,C(468;1;87;135;204;229),5,3.3661670235546040,2340
468,5,C(468;1;94;104;138;161),5,3.3661670235546040,2340
468,5,C(468;1;94;165;194;228),5,3.3661670235546040,2340
468,5,C(468;1;126;179;211;229),5,3.3661670235546040,2340
