N,K,S,diameter,averageShortestPathLength,edges
1281,5,C(1281;1;101;241;593;614),6,4.2687499999999998,6405
1281,5,C(1281;1;106;156;543;605),6,4.2687499999999998,6405
1281,5,C(1281;1;110;359;377;445),6,4.2687499999999998,6405
1281,5,C(1281;1;111;415;436;591),6,4.2687499999999998,6405
1281,5,C(1281;1;121;354;612;624),6,4.2687499999999998,6405
1281,5,C(1281;1;157;263;590;617),6,4.2687499999999998,6405
1281,5,C(1281;1;163;287;406;597),6,4.2687499999999998,6405
1281,5,C(1281;1;173;290;316;565),6,4.2687499999999998,6405
1281,5,C(1281;1;218;311;361;520),6,4.2687499999999998,6405
1281,5,C(1281;1;219;297;332;568),6,4.2687499999999998,6405
1281,5,C(1281;1;291;429;487;537),6,4.2687499999999998,6405
1281,5,C(1281;1;364;405;434;613),6,4.2687499999999998,6405
