N,K,S,diameter,averageShortestPathLength,edges
432,5,C(432;1;6;33;81;185),4,3.3039443155452437,2160
432,5,C(432;1;7;42;135;201),4,3.3039443155452437,2160
432,5,C(432;1;7;62;107;134),4,3.3039443155452437,2160
432,5,C(432;1;18;31;58;190),4,3.3039443155452437,2160
432,5,C(432;1;26;34;126;209),4,3.3039443155452437,2160
432,5,C(432;1;33;107;158;203),4,3.3039443155452437,2160
432,5,C(432;1;58;95;109;141),4,3.3039443155452437,2160
432,5,C(432;1;75;87;189;212),4,3.3039443155452437,2160
432,5,C(432;1;77;166;185;194),4,3.3039443155452437,2160
432,5,C(432;1;82;101;109;154),4,3.3039443155452437,2160
432,5,C(432;1;83;147;154;191),4,3.3039443155452437,2160
