N,K,S,diameter,averageShortestPathLength,edges
438,5,C(438;1;12;70;91;121),4,3.3135011441647597,2190
438,5,C(438;1;18;32;173;181),4,3.3135011441647597,2190
438,5,C(438;1;19;71;79;186),4,3.3135011441647597,2190
438,5,C(438;1;23;65;102;119),4,3.3135011441647597,2190
438,5,C(438;1;37;126;143;173),4,3.3135011441647597,2190
438,5,C(438;1;42;49;61;155),4,3.3135011441647597,2190
438,5,C(438;1;46;78;87;104),4,3.3135011441647597,2190
438,5,C(438;1;48;77;119;134),4,3.3135011441647597,2190
438,5,C(438;1;50;55;76;117),4,3.3135011441647597,2190
438,5,C(438;1;134;189;200;215),4,3.3135011441647597,2190
