N,K,S,diameter,averageShortestPathLength,edges
2531,5,C(2531;1;44;554;1135;1215),7,4.9683794466403164,12655
2531,5,C(2531;1;75;454;477;891),7,4.9683794466403164,12655
2531,5,C(2531;1;128;233;377;1231),7,4.9683794466403164,12655
2531,5,C(2531;1;133;162;792;909),7,4.9683794466403164,12655
2531,5,C(2531;1;135;546;1120;1203),7,4.9683794466403164,12655
2531,5,C(2531;1;178;477;852;1242),7,4.9683794466403164,12655
2531,5,C(2531;1;260;722;1048;1208),7,4.9683794466403164,12655
2531,5,C(2531;1;260;748;917;1192),7,4.9683794466403164,12655
2531,5,C(2531;1;496;628;1154;1231),7,4.9683794466403164,12655
2531,5,C(2531;1;917;950;1038;1057),7,4.9683794466403164,12655
