N,K,S,diameter,averageShortestPathLength,edges
1108,5,C(1108;1;11;40;156;453),6,4.1237579042457089,5540
1108,5,C(1108;1;25;95;205;268),6,4.1237579042457089,5540
1108,5,C(1108;1;25;201;388;422),6,4.1237579042457089,5540
1108,5,C(1108;1;35;233;516;527),6,4.1237579042457089,5540
1108,5,C(1108;1;42;55;441;476),6,4.1237579042457089,5540
1108,5,C(1108;1;59;265;357;550),6,4.1237579042457089,5540
1108,5,C(1108;1;71;444;486;495),6,4.1237579042457089,5540
1108,5,C(1108;1;85;118;412;515),6,4.1237579042457089,5540
1108,5,C(1108;1;99;305;462;531),6,4.1237579042457089,5540
1108,5,C(1108;1;104;135;227;513),6,4.1237579042457089,5540
1108,5,C(1108;1;115;291;374;509),6,4.1237579042457089,5540
1108,5,C(1108;1;122;169;465;501),6,4.1237579042457089,5540
1108,5,C(1108;1;133;141;382;472),6,4.1237579042457089,5540
1108,5,C(1108;1;133;188;435;447),6,4.1237579042457089,5540
1108,5,C(1108;1;142;308;365;385),6,4.1237579042457089,5540
1108,5,C(1108;1;181;225;516;536),6,4.1237579042457089,5540
1108,5,C(1108;1;261;288;403;500),6,4.1237579042457089,5540
