N,K,S,diameter,averageShortestPathLength,edges
561,5,C(561;1;9;98;146;248),5,3.5178571428571428,2805
561,5,C(561;1;14;33;106;189),5,3.5178571428571428,2805
561,5,C(561;1;40;198;248;267),5,3.5178571428571428,2805
561,5,C(561;1;54;83;116;155),5,3.5178571428571428,2805
561,5,C(561;1;60;132;217;233),5,3.5178571428571428,2805
561,5,C(561;1;73;96;139;152),5,3.5178571428571428,2805
561,5,C(561;1;75;86;196;265),5,3.5178571428571428,2805
561,5,C(561;1;76;137;160;177),5,3.5178571428571428,2805
561,5,C(561;1;113;166;189;215),5,3.5178571428571428,2805
561,5,C(561;1;147;167;203;233),5,3.5178571428571428,2805
561,5,C(561;1;199;222;266;277),5,3.5178571428571428,2805
