N,K,S,diameter,averageShortestPathLength,edges
451,5,C(451;1;6;40;99;169),5,3.3377777777777777,2255
451,5,C(451;1;8;48;110;131),5,3.3377777777777777,2255
451,5,C(451;1;9;52;65;145),5,3.3377777777777777,2255
451,5,C(451;1;16;28;103;199),5,3.3377777777777777,2255
451,5,C(451;1;23;39;88;208),5,3.3377777777777777,2255
451,5,C(451;1;26;114;162;217),5,3.3377777777777777,2255
451,5,C(451;1;28;76;121;219),5,3.3377777777777777,2255
451,5,C(451;1;34;50;93;106),5,3.3377777777777777,2255
451,5,C(451;1;44;145;185;196),5,3.3377777777777777,2255
451,5,C(451;1;47;75;157;209),5,3.3377777777777777,2255
451,5,C(451;1;55;89;98;214),5,3.3377777777777777,2255
451,5,C(451;1;91;97;111;141),5,3.3377777777777777,2255
451,5,C(451;1;99;124;158;210),5,3.3377777777777777,2255
