N,K,S,diameter,averageShortestPathLength,edges
2144,5,C(2144;1;33;147;201;712),7,4.8002799813345778,10720
2144,5,C(2144;1;49;369;382;611),7,4.8002799813345778,10720
2144,5,C(2144;1;65;201;888;979),7,4.8002799813345778,10720
2144,5,C(2144;1;83;94;337;639),7,4.8002799813345778,10720
2144,5,C(2144;1;89;316;594;665),7,4.8002799813345778,10720
2144,5,C(2144;1;124;265;417;898),7,4.8002799813345778,10720
2144,5,C(2144;1;155;421;438;779),7,4.8002799813345778,10720
2144,5,C(2144;1;175;255;275;386),7,4.8002799813345778,10720
2144,5,C(2144;1;219;632;773;1005),7,4.8002799813345778,10720
2144,5,C(2144;1;545;578;777;1028),7,4.8002799813345778,10720
