N,K,S,diameter,averageShortestPathLength,edges
2567,5,C(2567;1;47;222;655;1010),7,4.9867498051441936,12835
2567,5,C(2567;1;106;256;398;418),7,4.9867498051441936,12835
2567,5,C(2567;1;148;171;522;1142),7,4.9867498051441936,12835
2567,5,C(2567;1;150;725;930;1253),7,4.9867498051441936,12835
2567,5,C(2567;1;263;497;1013;1191),7,4.9867498051441936,12835
2567,5,C(2567;1;423;710;907;1033),7,4.9867498051441936,12835
2567,5,C(2567;1;503;582;732;1265),7,4.9867498051441936,12835
2567,5,C(2567;1;557;771;924;1160),7,4.9867498051441936,12835
2567,5,C(2567;1;609;678;937;1062),7,4.9867498051441936,12835
2567,5,C(2567;1;864;1110;1219;1276),7,4.9867498051441936,12835
