Кол-во вершин;Конфигурация графа;Диаметр;Средний путь;Время (мс);Кол-во соединений
403;C(403, 1, 6, 37, 103, 119);4;3.253731;5458449;2015
403;C(403, 1, 6, 39, 88, 153);4;3.253731;5458449;2015
403;C(403, 1, 6, 40, 100, 116);4;3.253731;5458449;2015
403;C(403, 1, 6, 45, 66, 148);4;3.253731;5458449;2015
403;C(403, 1, 6, 58, 85, 126);4;3.253731;5458449;2015
403;C(403, 1, 6, 97, 148, 180);4;3.253731;5458449;2015
403;C(403, 1, 7, 25, 95, 148);4;3.253731;5458449;2015
403;C(403, 1, 7, 30, 116, 181);4;3.253731;5458449;2015
403;C(403, 1, 7, 33, 138, 187);4;3.253731;5458449;2015
403;C(403, 1, 7, 35, 145, 169);4;3.253731;5458449;2015
403;C(403, 1, 7, 43, 75, 190);4;3.253731;5458449;2015
403;C(403, 1, 7, 48, 120, 196);4;3.253731;5458449;2015
403;C(403, 1, 7, 66, 152, 181);4;3.253731;5458449;2015
403;C(403, 1, 7, 75, 108, 125);4;3.253731;5458449;2015
403;C(403, 1, 7, 82, 124, 187);4;3.253731;5458449;2015
403;C(403, 1, 7, 85, 145, 193);4;3.253731;5458449;2015
403;C(403, 1, 7, 86, 149, 196);4;3.253731;5458449;2015
403;C(403, 1, 7, 118, 156, 185);4;3.253731;5458449;2015
403;C(403, 1, 8, 30, 111, 177);4;3.253731;5458449;2015
403;C(403, 1, 8, 38, 128, 170);4;3.253731;5458449;2015
403;C(403, 1, 8, 42, 97, 171);4;3.253731;5458449;2015
403;C(403, 1, 8, 45, 125, 192);4;3.253731;5458449;2015
403;C(403, 1, 8, 76, 89, 124);4;3.253731;5458449;2015
403;C(403, 1, 8, 81, 114, 133);4;3.253731;5458449;2015
403;C(403, 1, 8, 83, 110, 141);4;3.253731;5458449;2015
403;C(403, 1, 8, 102, 148, 167);4;3.253731;5458449;2015
403;C(403, 1, 8, 143, 155, 184);4;3.253731;5458449;2015
403;C(403, 1, 8, 148, 161, 192);4;3.253731;5458449;2015
403;C(403, 1, 9, 32, 92, 163);4;3.253731;5458449;2015
403;C(403, 1, 9, 39, 53, 172);4;3.253731;5458449;2015
403;C(403, 1, 9, 48, 108, 133);4;3.253731;5458449;2015
403;C(403, 1, 9, 50, 106, 130);4;3.253731;5458449;2015
403;C(403, 1, 9, 51, 73, 108);4;3.253731;5458449;2015
403;C(403, 1, 9, 53, 127, 185);4;3.253731;5458449;2015
403;C(403, 1, 9, 61, 90, 146);4;3.253731;5458449;2015
403;C(403, 1, 9, 84, 172, 194);4;3.253731;5458449;2015
403;C(403, 1, 10, 38, 61, 179);4;3.253731;5458449;2015
403;C(403, 1, 10, 38, 139, 171);4;3.253731;5458449;2015
403;C(403, 1, 10, 42, 112, 118);4;3.253731;5458449;2015
403;C(403, 1, 10, 71, 94, 183);4;3.253731;5458449;2015
403;C(403, 1, 10, 72, 109, 168);4;3.253731;5458449;2015
403;C(403, 1, 11, 26, 106, 124);4;3.253731;5458449;2015
403;C(403, 1, 11, 28, 104, 146);4;3.253731;5458449;2015
403;C(403, 1, 11, 48, 64, 157);4;3.253731;5458449;2015
403;C(403, 1, 11, 57, 82, 122);4;3.253731;5458449;2015
403;C(403, 1, 11, 61, 88, 107);4;3.253731;5458449;2015
403;C(403, 1, 11, 65, 102, 148);4;3.253731;5458449;2015
403;C(403, 1, 11, 67, 159, 194);4;3.253731;5458449;2015
403;C(403, 1, 11, 68, 140, 170);4;3.253731;5458449;2015
403;C(403, 1, 11, 70, 87, 189);4;3.253731;5458449;2015
403;C(403, 1, 12, 19, 100, 159);4;3.253731;5458449;2015
403;C(403, 1, 12, 30, 95, 164);4;3.253731;5458449;2015
403;C(403, 1, 12, 30, 129, 179);4;3.253731;5458449;2015
403;C(403, 1, 12, 31, 89, 129);4;3.253731;5458449;2015
403;C(403, 1, 12, 40, 137, 192);4;3.253731;5458449;2015
403;C(403, 1, 12, 45, 75, 199);4;3.253731;5458449;2015
403;C(403, 1, 12, 45, 86, 166);4;3.253731;5458449;2015
403;C(403, 1, 12, 46, 62, 192);4;3.253731;5458449;2015
403;C(403, 1, 12, 58, 99, 120);4;3.253731;5458449;2015
403;C(403, 1, 12, 69, 90, 119);4;3.253731;5458449;2015
403;C(403, 1, 12, 81, 125, 191);4;3.253731;5458449;2015
403;C(403, 1, 12, 87, 119, 169);4;3.253731;5458449;2015
403;C(403, 1, 12, 140, 171, 179);4;3.253731;5458449;2015
403;C(403, 1, 13, 30, 94, 117);4;3.253731;5458449;2015
403;C(403, 1, 13, 64, 107, 165);4;3.253731;5458449;2015
403;C(403, 1, 13, 78, 95, 127);4;3.253731;5458449;2015
403;C(403, 1, 14, 20, 87, 118);4;3.253731;5458449;2015
403;C(403, 1, 14, 20, 93, 150);4;3.253731;5458449;2015
403;C(403, 1, 14, 22, 75, 145);4;3.253731;5458449;2015
403;C(403, 1, 14, 24, 78, 137);4;3.253731;5458449;2015
403;C(403, 1, 14, 34, 72, 169);4;3.253731;5458449;2015
403;C(403, 1, 14, 36, 96, 186);4;3.253731;5458449;2015
403;C(403, 1, 14, 54, 59, 156);4;3.253731;5458449;2015
403;C(403, 1, 14, 64, 109, 132);4;3.253731;5458449;2015
403;C(403, 1, 14, 133, 171, 177);4;3.253731;5458449;2015
403;C(403, 1, 15, 50, 72, 197);4;3.253731;5458449;2015
403;C(403, 1, 15, 109, 149, 197);4;3.253731;5458449;2015
403;C(403, 1, 15, 133, 155, 197);4;3.253731;5458449;2015
403;C(403, 1, 15, 148, 158, 191);4;3.253731;5458449;2015
403;C(403, 1, 16, 45, 111, 117);4;3.253731;5458449;2015
403;C(403, 1, 16, 45, 131, 168);4;3.253731;5458449;2015
403;C(403, 1, 16, 54, 59, 197);4;3.253731;5458449;2015
403;C(403, 1, 16, 62, 71, 168);4;3.253731;5458449;2015
403;C(403, 1, 16, 80, 103, 171);4;3.253731;5458449;2015
403;C(403, 1, 16, 80, 119, 155);4;3.253731;5458449;2015
403;C(403, 1, 16, 96, 122, 151);4;3.253731;5458449;2015
403;C(403, 1, 16, 109, 133, 191);4;3.253731;5458449;2015
403;C(403, 1, 17, 28, 126, 191);4;3.253731;5458449;2015
403;C(403, 1, 17, 41, 108, 178);4;3.253731;5458449;2015
403;C(403, 1, 17, 41, 118, 188);4;3.253731;5458449;2015
403;C(403, 1, 17, 41, 150, 199);4;3.253731;5458449;2015
403;C(403, 1, 17, 74, 141, 152);4;3.253731;5458449;2015
403;C(403, 1, 17, 75, 122, 145);4;3.253731;5458449;2015
403;C(403, 1, 17, 88, 133, 189);4;3.253731;5458449;2015
403;C(403, 1, 17, 97, 107, 168);4;3.253731;5458449;2015
403;C(403, 1, 17, 113, 139, 198);4;3.253731;5458449;2015
403;C(403, 1, 18, 24, 92, 106);4;3.253731;5458449;2015
403;C(403, 1, 18, 30, 81, 166);4;3.253731;5458449;2015
403;C(403, 1, 18, 31, 127, 173);4;3.253731;5458449;2015
403;C(403, 1, 18, 40, 124, 188);4;3.253731;5458449;2015
403;C(403, 1, 18, 48, 90, 100);4;3.253731;5458449;2015
403;C(403, 1, 18, 50, 109, 180);4;3.253731;5458449;2015
403;C(403, 1, 19, 25, 98, 185);4;3.253731;5458449;2015
403;C(403, 1, 19, 31, 127, 174);4;3.253731;5458449;2015
403;C(403, 1, 19, 48, 148, 180);4;3.253731;5458449;2015
403;C(403, 1, 19, 52, 144, 171);4;3.253731;5458449;2015
403;C(403, 1, 19, 53, 61, 136);4;3.253731;5458449;2015
403;C(403, 1, 19, 62, 91, 194);4;3.253731;5458449;2015
403;C(403, 1, 19, 72, 100, 195);4;3.253731;5458449;2015
403;C(403, 1, 19, 110, 116, 161);4;3.253731;5458449;2015
403;C(403, 1, 20, 48, 160, 185);4;3.253731;5458449;2015
403;C(403, 1, 20, 63, 132, 184);4;3.253731;5458449;2015
403;C(403, 1, 20, 68, 74, 104);4;3.253731;5458449;2015
403;C(403, 1, 20, 85, 137, 164);4;3.253731;5458449;2015
403;C(403, 1, 20, 118, 131, 199);4;3.253731;5458449;2015
403;C(403, 1, 21, 28, 129, 182);4;3.253731;5458449;2015
403;C(403, 1, 21, 29, 114, 161);4;3.253731;5458449;2015
403;C(403, 1, 21, 38, 125, 178);4;3.253731;5458449;2015
403;C(403, 1, 21, 50, 109, 124);4;3.253731;5458449;2015
403;C(403, 1, 21, 53, 67, 144);4;3.253731;5458449;2015
403;C(403, 1, 21, 72, 137, 183);4;3.253731;5458449;2015
403;C(403, 1, 21, 90, 96, 162);4;3.253731;5458449;2015
403;C(403, 1, 21, 129, 159, 185);4;3.253731;5458449;2015
403;C(403, 1, 22, 48, 77, 137);4;3.253731;5458449;2015
