Кол-во вершин;Конфигурация графа;Диаметр;Средний путь;Время (мс);Кол-во соединений
256;C(256, 1, 4, 19, 67, 112);4;2.894118;372283;1280
256;C(256, 1, 4, 23, 56, 95);4;2.894118;372283;1280
256;C(256, 1, 7, 89, 100, 120);4;2.894118;372283;1280
256;C(256, 1, 10, 16, 58, 103);4;2.894118;372283;1280
256;C(256, 1, 15, 48, 84, 107);4;2.894118;372283;1280
256;C(256, 1, 17, 27, 48, 108);4;2.894118;372283;1280
256;C(256, 1, 32, 54, 91, 104);4;2.894118;372283;1280
256;C(256, 1, 45, 72, 96, 126);4;2.894118;372283;1280
256;C(256, 1, 56, 73, 97, 124);4;2.894118;372283;1280
256;C(256, 1, 74, 87, 102, 112);4;2.894118;372283;1280
