Кол-во вершин;Конфигурация графа;Диаметр;Средний путь;Время (мс);Кол-во соединений
61;C(61, 1, 2, 6, 16, 25);3;1.933333;117;305
61;C(61, 1, 3, 8, 18, 30);3;1.933333;117;305
61;C(61, 1, 3, 11, 18, 27);3;1.933333;117;305
61;C(61, 1, 4, 10, 15, 22);3;1.933333;117;305
61;C(61, 1, 4, 10, 17, 29);3;1.933333;117;305
61;C(61, 1, 4, 10, 22, 23);3;1.933333;117;305
61;C(61, 1, 4, 16, 21, 27);3;1.933333;117;305
61;C(61, 1, 6, 9, 20, 24);3;1.933333;117;305
61;C(61, 1, 6, 9, 22, 25);3;1.933333;117;305
61;C(61, 1, 6, 10, 16, 24);3;1.933333;117;305
61;C(61, 1, 6, 10, 20, 23);3;1.933333;117;305
61;C(61, 1, 6, 10, 24, 29);3;1.933333;117;305
61;C(61, 1, 6, 22, 25, 26);3;1.933333;117;305
61;C(61, 1, 7, 8, 19, 29);3;1.933333;117;305
61;C(61, 1, 8, 11, 15, 28);3;1.933333;117;305
61;C(61, 1, 8, 13, 19, 23);3;1.933333;117;305
61;C(61, 1, 9, 21, 23, 27);3;1.933333;117;305
61;C(61, 1, 10, 14, 17, 22);3;1.933333;117;305
61;C(61, 1, 15, 21, 25, 28);3;1.933333;117;305
61;C(61, 1, 15, 19, 25, 28);3;1.933333;117;305
