Кол-во вершин;Конфигурация графа;Диаметр;Средний путь;Время (мс);Кол-во соединений
139;C(139, 1, 4, 10, 22, 60);3;2.492754;11513;695
139;C(139, 1, 4, 10, 29, 61);3;2.492754;11513;695
139;C(139, 1, 4, 10, 32, 59);3;2.492754;11513;695
139;C(139, 1, 4, 10, 35, 53);3;2.492754;11513;695
139;C(139, 1, 4, 10, 35, 56);3;2.492754;11513;695
139;C(139, 1, 4, 10, 37, 58);3;2.492754;11513;695
139;C(139, 1, 4, 11, 32, 51);3;2.492754;11513;695
139;C(139, 1, 4, 11, 34, 55);3;2.492754;11513;695
139;C(139, 1, 4, 11, 35, 56);3;2.492754;11513;695
139;C(139, 1, 4, 11, 36, 54);3;2.492754;11513;695
139;C(139, 1, 4, 11, 44, 60);3;2.492754;11513;695
139;C(139, 1, 4, 13, 20, 64);3;2.492754;11513;695
139;C(139, 1, 4, 13, 28, 59);3;2.492754;11513;695
139;C(139, 1, 4, 13, 32, 52);3;2.492754;11513;695
139;C(139, 1, 4, 13, 33, 56);3;2.492754;11513;695
139;C(139, 1, 4, 13, 35, 55);3;2.492754;11513;695
139;C(139, 1, 4, 13, 36, 55);3;2.492754;11513;695
139;C(139, 1, 4, 13, 36, 56);3;2.492754;11513;695
139;C(139, 1, 4, 13, 38, 56);3;2.492754;11513;695
139;C(139, 1, 4, 13, 50, 56);3;2.492754;11513;695
139;C(139, 1, 4, 14, 33, 57);3;2.492754;11513;695
139;C(139, 1, 4, 14, 35, 44);3;2.492754;11513;695
139;C(139, 1, 4, 14, 40, 65);3;2.492754;11513;695
139;C(139, 1, 4, 14, 43, 66);3;2.492754;11513;695
139;C(139, 1, 4, 15, 21, 55);3;2.492754;11513;695
139;C(139, 1, 4, 15, 25, 58);3;2.492754;11513;695
139;C(139, 1, 4, 15, 28, 50);3;2.492754;11513;695
139;C(139, 1, 4, 15, 28, 59);3;2.492754;11513;695
139;C(139, 1, 4, 15, 32, 42);3;2.492754;11513;695
139;C(139, 1, 4, 15, 33, 57);3;2.492754;11513;695
139;C(139, 1, 4, 15, 35, 41);3;2.492754;11513;695
139;C(139, 1, 4, 15, 35, 56);3;2.492754;11513;695
139;C(139, 1, 4, 15, 35, 61);3;2.492754;11513;695
139;C(139, 1, 4, 15, 37, 63);3;2.492754;11513;695
139;C(139, 1, 4, 15, 38, 55);3;2.492754;11513;695
139;C(139, 1, 4, 15, 38, 65);3;2.492754;11513;695
139;C(139, 1, 4, 16, 25, 60);3;2.492754;11513;695
139;C(139, 1, 4, 16, 27, 51);3;2.492754;11513;695
139;C(139, 1, 4, 16, 29, 50);3;2.492754;11513;695
139;C(139, 1, 4, 16, 29, 38);3;2.492754;11513;695
139;C(139, 1, 4, 16, 34, 60);3;2.492754;11513;695
139;C(139, 1, 4, 16, 37, 56);3;2.492754;11513;695
139;C(139, 1, 4, 16, 37, 63);3;2.492754;11513;695
139;C(139, 1, 4, 16, 38, 49);3;2.492754;11513;695
139;C(139, 1, 4, 16, 40, 54);3;2.492754;11513;695
139;C(139, 1, 4, 16, 40, 66);3;2.492754;11513;695
139;C(139, 1, 4, 16, 44, 54);3;2.492754;11513;695
139;C(139, 1, 4, 16, 50, 59);3;2.492754;11513;695
139;C(139, 1, 4, 16, 52, 58);3;2.492754;11513;695
139;C(139, 1, 4, 16, 54, 60);3;2.492754;11513;695
139;C(139, 1, 4, 17, 24, 43);3;2.492754;11513;695
139;C(139, 1, 4, 17, 24, 64);3;2.492754;11513;695
139;C(139, 1, 4, 17, 26, 41);3;2.492754;11513;695
139;C(139, 1, 4, 17, 26, 62);3;2.492754;11513;695
139;C(139, 1, 4, 17, 27, 62);3;2.492754;11513;695
139;C(139, 1, 4, 17, 47, 57);3;2.492754;11513;695
139;C(139, 1, 4, 18, 31, 43);3;2.492754;11513;695
139;C(139, 1, 4, 18, 33, 64);3;2.492754;11513;695
139;C(139, 1, 4, 18, 34, 44);3;2.492754;11513;695
139;C(139, 1, 4, 18, 34, 47);3;2.492754;11513;695
139;C(139, 1, 4, 18, 34, 62);3;2.492754;11513;695
