Кол-во вершин;Конфигурация графа;Диаметр;Средний путь;Время (мс);Кол-во соединений
163;C(163, 1, 4, 22, 39, 50);3;2.567901;28143;815
163;C(163, 1, 5, 16, 34, 75);3;2.567901;28143;815
163;C(163, 1, 6, 17, 31, 71);3;2.567901;28143;815
163;C(163, 1, 7, 22, 32, 50);3;2.567901;28143;815
163;C(163, 1, 7, 24, 43, 58);3;2.567901;28143;815
163;C(163, 1, 9, 20, 26, 75);3;2.567901;28143;815
163;C(163, 1, 15, 21, 38, 48);3;2.567901;28143;815
163;C(163, 1, 15, 24, 37, 57);3;2.567901;28143;815
163;C(163, 1, 15, 50, 70, 76);3;2.567901;28143;815
163;C(163, 1, 15, 62, 65, 72);3;2.567901;28143;815
163;C(163, 1, 18, 21, 34, 46);3;2.567901;28143;815
163;C(163, 1, 20, 36, 45, 75);3;2.567901;28143;815
163;C(163, 1, 21, 24, 31, 37);3;2.567901;28143;815
163;C(163, 1, 22, 27, 30, 39);3;2.567901;28143;815
163;C(163, 1, 29, 56, 66, 72);3;2.567901;28143;815
163;C(163, 1, 31, 41, 69, 76);3;2.567901;28143;815
163;C(163, 1, 34, 46, 62, 76);3;2.567901;28143;815
163;C(163, 1, 37, 43, 57, 67);3;2.567901;28143;815
163;C(163, 1, 42, 70, 73, 77);3;2.567901;28143;815
163;C(163, 1, 51, 59, 71, 76);3;2.567901;28143;815
