Кол-во вершин;Конфигурация графа;Диаметр;Средний путь;Время (мс);Кол-во соединений
327;C(327, 1, 6, 54, 118, 141);4;3.079755;1697285;1635
327;C(327, 1, 6, 57, 72, 97);4;3.079755;1697285;1635
327;C(327, 1, 6, 79, 116, 149);4;3.079755;1697285;1635
327;C(327, 1, 8, 28, 79, 147);4;3.079755;1697285;1635
327;C(327, 1, 8, 53, 83, 102);4;3.079755;1697285;1635
327;C(327, 1, 15, 21, 86, 147);4;3.079755;1697285;1635
327;C(327, 1, 15, 103, 125, 159);4;3.079755;1697285;1635
327;C(327, 1, 19, 27, 105, 147);4;3.079755;1697285;1635
327;C(327, 1, 19, 42, 72, 150);4;3.079755;1697285;1635
327;C(327, 1, 22, 48, 78, 84);4;3.079755;1697285;1635
327;C(327, 1, 23, 59, 130, 147);4;3.079755;1697285;1635
327;C(327, 1, 31, 37, 128, 150);4;3.079755;1697285;1635
327;C(327, 1, 31, 41, 141, 160);4;3.079755;1697285;1635
327;C(327, 1, 33, 48, 59, 137);4;3.079755;1697285;1635
327;C(327, 1, 33, 86, 111, 126);4;3.079755;1697285;1635
327;C(327, 1, 34, 95, 144, 153);4;3.079755;1697285;1635
327;C(327, 1, 35, 47, 87, 149);4;3.079755;1697285;1635
327;C(327, 1, 41, 69, 116, 133);4;3.079755;1697285;1635
327;C(327, 1, 45, 74, 115, 153);4;3.079755;1697285;1635
327;C(327, 1, 57, 81, 127, 148);4;3.079755;1697285;1635
327;C(327, 1, 63, 87, 93, 104);4;3.079755;1697285;1635
327;C(327, 1, 91, 133, 138, 156);4;3.079755;1697285;1635
