Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(449; 1, 8, 81)";7;5,21875;1347;11840290
"C(449; 1, 46, 56)";7;5,21875;1347;11840290
"C(449; 1, 194, 205)";7;5,21875;1347;11840290
"C(449; 2, 16, 162)";7;5,21875;1347;1016144069
"C(449; 2, 39, 61)";7;5,21875;1347;1016144069
"C(449; 2, 92, 112)";7;5,21875;1347;1016144069
"C(449; 3, 24, 206)";7;5,21875;1347;1016144069
"C(449; 3, 133, 166)";7;5,21875;1347;1016144069
"C(449; 3, 138, 168)";7;5,21875;1347;1016144069
"C(449; 4, 32, 125)";7;5,21875;1347;1016144069
"C(449; 4, 184, 224)";7;5,21875;1347;1016144069
"C(449; 5, 40, 44)";7;5,21875;1347;1016144069
"C(449; 5, 72, 127)";7;5,21875;1347;1016144069
"C(449; 6, 37, 48)";7;5,21875;1347;1016144069
"C(449; 6, 113, 173)";7;5,21875;1347;1016144069
"C(449; 6, 117, 183)";7;5,21875;1347;1016144069
"C(449; 7, 11, 88)";7;5,21875;1347;1016144069
"C(449; 7, 56, 118)";7;5,21875;1347;1016144069
"C(449; 7, 57, 127)";7;5,21875;1347;1016144069
"C(449; 9, 35, 55)";7;5,21875;1347;1016144069
"C(449; 9, 49, 50)";7;5,21875;1347;1016144069
"C(449; 9, 72, 169)";7;5,21875;1347;1016144069
"C(449; 10, 11, 111)";7;5,21875;1347;1016144069
"C(449; 11, 57, 167)";7;5,21875;1347;1016144069
"C(449; 12, 83, 215)";7;5,21875;1347;1016144069
"C(449; 13, 29, 172)";7;5,21875;1347;1016144069
"C(449; 13, 104, 155)";7;5,21875;1347;1016144069
"C(449; 13, 149, 170)";7;5,21875;1347;1016144069
"C(449; 14, 22, 176)";7;5,21875;1347;1016144069
"C(449; 14, 112, 213)";7;5,21875;1347;1016144069
"C(449; 14, 114, 195)";7;5,21875;1347;1016144069
"C(449; 15, 58, 208)";7;5,21875;1347;1016144069
"C(449; 15, 68, 216)";7;5,21875;1347;1016144069
"C(449; 15, 120, 132)";7;5,21875;1347;1016144069
"C(449; 16, 51, 128)";7;5,21875;1347;1016144069
"C(449; 17, 30, 136)";7;5,21875;1347;1016144069
"C(449; 17, 107, 155)";7;5,21875;1347;1016144069
"C(449; 18, 70, 110)";7;5,21875;1347;1016144069
"C(449; 18, 98, 100)";7;5,21875;1347;1016144069
"C(449; 18, 111, 144)";7;5,21875;1347;1016144069
"C(449; 19, 24, 166)";7;5,21875;1347;1016144069
"C(449; 19, 152, 192)";7;5,21875;1347;1016144069
"C(449; 20, 22, 222)";7;5,21875;1347;1016144069
"C(449; 20, 59, 161)";7;5,21875;1347;1016144069
"C(449; 21, 33, 185)";7;5,21875;1347;1016144069
"C(449; 21, 68, 171)";7;5,21875;1347;1016144069
"C(449; 22, 114, 115)";7;5,21875;1347;1016144069
"C(449; 23, 59, 160)";7;5,21875;1347;1016144069
"C(449; 23, 67, 184)";7;5,21875;1347;1016144069
"C(449; 25, 53, 197)";7;5,21875;1347;1016144069
"C(449; 25, 89, 186)";7;5,21875;1347;1016144069
"C(449; 25, 200, 220)";7;5,21875;1347;1016144069
"C(449; 26, 58, 105)";7;5,21875;1347;1016144069
"C(449; 26, 109, 151)";7;5,21875;1347;1016144069
"C(449; 27, 58, 216)";7;5,21875;1347;1016144069
"C(449; 27, 105, 165)";7;5,21875;1347;1016144069
"C(449; 27, 147, 150)";7;5,21875;1347;1016144069
"C(449; 28, 44, 97)";7;5,21875;1347;1016144069
"C(449; 28, 59, 221)";7;5,21875;1347;1016144069
"C(449; 29, 104, 217)";7;5,21875;1347;1016144069
"C(449; 30, 33, 116)";7;5,21875;1347;1016144069
"C(449; 30, 185, 209)";7;5,21875;1347;1016144069
"C(449; 31, 60, 79)";7;5,21875;1347;1016144069
"C(449; 31, 183, 201)";7;5,21875;1347;1016144069
"C(449; 32, 102, 193)";7;5,21875;1347;1016144069
"C(449; 33, 52, 171)";7;5,21875;1347;1016144069
"C(449; 34, 60, 177)";7;5,21875;1347;1016144069
"C(449; 34, 108, 217)";7;5,21875;1347;1016144069
"C(449; 36, 161, 222)";7;5,21875;1347;1016144069
"C(449; 36, 196, 200)";7;5,21875;1347;1016144069
"C(449; 37, 94, 173)";7;5,21875;1347;1016144069
"C(449; 37, 146, 153)";7;5,21875;1347;1016144069
"C(449; 38, 48, 117)";7;5,21875;1347;1016144069
"C(449; 38, 65, 145)";7;5,21875;1347;1016144069
"C(449; 39, 67, 87)";7;5,21875;1347;1016144069
"C(449; 41, 51, 90)";7;5,21875;1347;1016144069
"C(449; 42, 107, 136)";7;5,21875;1347;1016144069
"C(449; 42, 113, 190)";7;5,21875;1347;1016144069
"C(449; 43, 105, 109)";7;5,21875;1347;1016144069
"C(449; 43, 163, 182)";7;5,21875;1347;1016144069
"C(449; 43, 165, 189)";7;5,21875;1347;1016144069
"C(449; 44, 219, 221)";7;5,21875;1347;1016144069
"C(449; 45, 53, 89)";7;5,21875;1347;1016144069
"C(449; 45, 174, 175)";7;5,21875;1347;1016144069
"C(449; 46, 81, 134)";7;5,21875;1347;1016144069
"C(449; 47, 62, 83)";7;5,21875;1347;1016144069
"C(449; 47, 73, 215)";7;5,21875;1347;1016144069
"C(449; 47, 138, 206)";7;5,21875;1347;1016144069
"C(449; 48, 65, 153)";7;5,21875;1347;1016144069
"C(449; 49, 57, 72)";7;5,21875;1347;1016144069
"C(449; 49, 77, 167)";7;5,21875;1347;1016144069
"C(449; 50, 55, 106)";7;5,21875;1347;1016144069
"C(449; 50, 77, 178)";7;5,21875;1347;1016144069
"C(449; 51, 101, 162)";7;5,21875;1347;1016144069
"C(449; 52, 116, 210)";7;5,21875;1347;1016144069
"C(449; 52, 147, 218)";7;5,21875;1347;1016144069
"C(449; 53, 175, 193)";7;5,21875;1347;1016144069
"C(449; 54, 119, 210)";7;5,21875;1347;1016144069
"C(449; 54, 149, 155)";7;5,21875;1347;1016144069
"C(449; 55, 63, 164)";7;5,21875;1347;1016144069
"C(449; 56, 88, 194)";7;5,21875;1347;1016144069
"C(449; 60, 66, 217)";7;5,21875;1347;1016144069
"C(449; 61, 67, 160)";7;5,21875;1347;1016144069
"C(449; 61, 112, 176)";7;5,21875;1347;1016144069
"C(449; 62, 95, 138)";7;5,21875;1347;1016144069
"C(449; 62, 120, 158)";7;5,21875;1347;1016144069
"C(449; 63, 64, 204)";7;5,21875;1347;1016144069
"C(449; 64, 99, 156)";7;5,21875;1347;1016144069
"C(449; 65, 71, 123)";7;5,21875;1347;1016144069
"C(449; 66, 104, 107)";7;5,21875;1347;1016144069
"C(449; 68, 95, 120)";7;5,21875;1347;1016144069
"C(449; 69, 103, 201)";7;5,21875;1347;1016144069
"C(449; 70, 77, 121)";7;5,21875;1347;1016144069
"C(449; 70, 111, 167)";7;5,21875;1347;1016144069
"C(449; 71, 86, 119)";7;5,21875;1347;1016144069
"C(449; 71, 145, 187)";7;5,21875;1347;1016144069
"C(449; 73, 76, 135)";7;5,21875;1347;1016144069
"C(449; 73, 148, 206)";7;5,21875;1347;1016144069
"C(449; 75, 109, 182)";7;5,21875;1347;1016144069
"C(449; 75, 142, 159)";7;5,21875;1347;1016144069
"C(449; 76, 96, 215)";7;5,21875;1347;1016144069
"C(449; 76, 130, 159)";7;5,21875;1347;1016144069
"C(449; 78, 134, 174)";7;5,21875;1347;1016144069
"C(449; 79, 113, 183)";7;5,21875;1347;1016144069
"C(449; 80, 191, 194)";7;5,21875;1347;1016144069
"C(449; 80, 195, 213)";7;5,21875;1347;1016144069
"C(449; 81, 174, 199)";7;5,21875;1347;1016144069
"C(449; 82, 93, 207)";7;5,21875;1347;1016144069
"C(449; 82, 102, 180)";7;5,21875;1347;1016144069
"C(449; 83, 158, 223)";7;5,21875;1347;1016144069
"C(449; 85, 86, 123)";7;5,21875;1347;1016144069
"C(449; 85, 131, 179)";7;5,21875;1347;1016144069
"C(449; 85, 150, 218)";7;5,21875;1347;1016144069
"C(449; 86, 210, 218)";7;5,21875;1347;1016144069
"C(449; 87, 125, 184)";7;5,21875;1347;1016144069
"C(449; 87, 137, 202)";7;5,21875;1347;1016144069
"C(449; 89, 164, 204)";7;5,21875;1347;1016144069
"C(449; 90, 99, 101)";7;5,21875;1347;1016144069
"C(449; 90, 106, 178)";7;5,21875;1347;1016144069
"C(449; 91, 143, 203)";7;5,21875;1347;1016144069
"C(449; 91, 145, 157)";7;5,21875;1347;1016144069
"C(449; 91, 170, 187)";7;5,21875;1347;1016144069
"C(449; 92, 162, 181)";7;5,21875;1347;1016144069
"C(449; 92, 191, 213)";7;5,21875;1347;1016144069
"C(449; 93, 100, 154)";7;5,21875;1347;1016144069
"C(449; 93, 180, 212)";7;5,21875;1347;1016144069
"C(449; 94, 124, 166)";7;5,21875;1347;1016144069
"C(449; 96, 130, 143)";7;5,21875;1347;1016144069
"C(449; 97, 122, 224)";7;5,21875;1347;1016144069
"C(449; 98, 114, 144)";7;5,21875;1347;1016144069
"C(449; 98, 115, 154)";7;5,21875;1347;1016144069
"C(449; 100, 110, 212)";7;5,21875;1347;1016144069
"C(449; 101, 156, 181)";7;5,21875;1347;1016144069
"C(449; 102, 125, 202)";7;5,21875;1347;1016144069
"C(449; 108, 139, 151)";7;5,21875;1347;1016144069
"C(449; 110, 121, 126)";7;5,21875;1347;1016144069
"C(449; 117, 188, 201)";7;5,21875;1347;1016144069
"C(449; 122, 129, 134)";7;5,21875;1347;1016144069
"C(449; 123, 153, 179)";7;5,21875;1347;1016144069
"C(449; 124, 133, 209)";7;5,21875;1347;1016144069
"C(449; 124, 173, 190)";7;5,21875;1347;1016144069
"C(449; 126, 198, 212)";7;5,21875;1347;1016144069
"C(449; 128, 137, 198)";7;5,21875;1347;1016144069
"C(449; 130, 142, 203)";7;5,21875;1347;1016144069
"C(449; 131, 152, 189)";7;5,21875;1347;1016144069
"C(449; 132, 208, 214)";7;5,21875;1347;1016144069
"C(449; 133, 168, 185)";7;5,21875;1347;1016144069
"C(449; 135, 148, 163)";7;5,21875;1347;1016144069
"C(449; 135, 159, 182)";7;5,21875;1347;1016144069
"C(449; 136, 190, 209)";7;5,21875;1347;1016144069
"C(449; 140, 154, 207)";7;5,21875;1347;1016144069
"C(449; 141, 186, 200)";7;5,21875;1347;1016144069
"C(449; 141, 196, 219)";7;5,21875;1347;1016144069
"C(449; 142, 172, 211)";7;5,21875;1347;1016144069
"C(449; 146, 152, 179)";7;5,21875;1347;1016144069
"C(449; 147, 171, 216)";7;5,21875;1347;1016144069
"C(449; 161, 196, 221)";7;5,21875;1347;1016144069
"C(449; 163, 189, 192)";7;5,21875;1347;1016144069
"C(449; 170, 172, 203)";7;5,21875;1347;1016144069
"C(449; 180, 198, 202)";7;5,21875;1347;1016144069
"C(449; 181, 191, 205)";7;5,21875;1347;1016144069
"C(449; 197, 207, 220)";7;5,21875;1347;1016144069
