Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(412; 1, 36, 50)";7;5,00487;1236;648678728
"C(412; 2, 33, 48)";7;5,00487;1236;648678728
"C(412; 3, 108, 150)";7;5,00487;1236;648678728
"C(412; 4, 23, 86)";7;5,00487;1236;648678728
"C(412; 4, 86, 183)";7;5,00487;1236;648678728
"C(412; 7, 62, 160)";7;5,00487;1236;648678728
"C(412; 8, 34, 57)";7;5,00487;1236;648678728
"C(412; 8, 34, 149)";7;5,00487;1236;648678728
"C(412; 9, 38, 88)";7;5,00487;1236;648678728
"C(412; 10, 41, 172)";7;5,00487;1236;648678728
"C(412; 11, 16, 138)";7;5,00487;1236;648678728
"C(412; 12, 69, 154)";7;5,00487;1236;648678728
"C(412; 12, 137, 154)";7;5,00487;1236;648678728
"C(412; 14, 25, 76)";7;5,00487;1236;648678728
"C(412; 14, 76, 181)";7;5,00487;1236;648678728
"C(412; 16, 138, 195)";7;5,00487;1236;648678728
"C(412; 18, 20, 91)";7;5,00487;1236;648678728
"C(412; 18, 20, 115)";7;5,00487;1236;648678728
"C(412; 19, 126, 140)";7;5,00487;1236;648678728
"C(412; 21, 68, 186)";7;5,00487;1236;648678728
"C(412; 22, 49, 116)";7;5,00487;1236;648678728
"C(412; 22, 116, 157)";7;5,00487;1236;648678728
"C(412; 24, 35, 102)";7;5,00487;1236;648678728
"C(412; 24, 102, 171)";7;5,00487;1236;648678728
"C(412; 26, 189, 200)";7;5,00487;1236;648678728
"C(412; 28, 161, 190)";7;5,00487;1236;648678728
"C(412; 29, 192, 198)";7;5,00487;1236;648678728
"C(412; 30, 83, 104)";7;5,00487;1236;648678728
"C(412; 30, 104, 123)";7;5,00487;1236;648678728
"C(412; 31, 98, 120)";7;5,00487;1236;648678728
"C(412; 32, 70, 81)";7;5,00487;1236;648678728
"C(412; 32, 70, 125)";7;5,00487;1236;648678728
"C(412; 37, 96, 202)";7;5,00487;1236;648678728
"C(412; 38, 88, 197)";7;5,00487;1236;648678728
"C(412; 40, 79, 170)";7;5,00487;1236;648678728
"C(412; 40, 127, 170)";7;5,00487;1236;648678728
"C(412; 42, 75, 184)";7;5,00487;1236;648678728
"C(412; 42, 131, 184)";7;5,00487;1236;648678728
"C(412; 43, 90, 100)";7;5,00487;1236;648678728
"C(412; 44, 47, 122)";7;5,00487;1236;648678728
"C(412; 44, 122, 159)";7;5,00487;1236;648678728
"C(412; 46, 65, 132)";7;5,00487;1236;648678728
"C(412; 46, 132, 141)";7;5,00487;1236;648678728
"C(412; 51, 78, 188)";7;5,00487;1236;648678728
"C(412; 54, 60, 67)";7;5,00487;1236;648678728
"C(412; 54, 60, 139)";7;5,00487;1236;648678728
"C(412; 55, 80, 134)";7;5,00487;1236;648678728
"C(412; 56, 174, 193)";7;5,00487;1236;648678728
"C(412; 58, 73, 156)";7;5,00487;1236;648678728
"C(412; 58, 133, 156)";7;5,00487;1236;648678728
"C(412; 59, 64, 66)";7;5,00487;1236;648678728
"C(412; 61, 136, 166)";7;5,00487;1236;648678728
"C(412; 64, 66, 147)";7;5,00487;1236;648678728
"C(412; 68, 185, 186)";7;5,00487;1236;648678728
"C(412; 71, 84, 158)";7;5,00487;1236;648678728
"C(412; 72, 101, 106)";7;5,00487;1236;648678728
"C(412; 72, 105, 106)";7;5,00487;1236;648678728
"C(412; 77, 112, 142)";7;5,00487;1236;648678728
"C(412; 78, 155, 188)";7;5,00487;1236;648678728
"C(412; 80, 134, 151)";7;5,00487;1236;648678728
"C(412; 82, 89, 92)";7;5,00487;1236;648678728
"C(412; 82, 92, 117)";7;5,00487;1236;648678728
"C(412; 84, 135, 158)";7;5,00487;1236;648678728
"C(412; 85, 130, 176)";7;5,00487;1236;648678728
"C(412; 87, 164, 182)";7;5,00487;1236;648678728
"C(412; 90, 100, 163)";7;5,00487;1236;648678728
"C(412; 94, 97, 196)";7;5,00487;1236;648678728
"C(412; 94, 109, 196)";7;5,00487;1236;648678728
"C(412; 95, 124, 194)";7;5,00487;1236;648678728
"C(412; 96, 169, 202)";7;5,00487;1236;648678728
"C(412; 98, 120, 175)";7;5,00487;1236;648678728
"C(412; 108, 150, 203)";7;5,00487;1236;648678728
"C(412; 110, 167, 168)";7;5,00487;1236;648678728
"C(412; 111, 124, 194)";7;5,00487;1236;648678728
"C(412; 112, 129, 142)";7;5,00487;1236;648678728
"C(412; 114, 148, 179)";7;5,00487;1236;648678728
"C(412; 119, 164, 182)";7;5,00487;1236;648678728
"C(412; 121, 130, 176)";7;5,00487;1236;648678728
"C(412; 126, 140, 187)";7;5,00487;1236;648678728
"C(412; 136, 145, 166)";7;5,00487;1236;648678728
"C(412; 143, 146, 204)";7;5,00487;1236;648678728
"C(412; 152, 153, 178)";7;5,00487;1236;648678728
"C(412; 162, 180, 201)";7;5,00487;1236;648678728
"C(412; 177, 192, 198)";7;5,00487;1236;648678728
