Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(208; 1, 25, 96)";6;3,95652;624;39405284
"C(208; 3, 75, 80)";6;3,95652;624;39405284
"C(208; 7, 33, 48)";6;3,95652;624;39405284
"C(208; 9, 17, 32)";6;3,95652;624;39405284
"C(208; 11, 16, 67)";6;3,95652;624;39405284
"C(208; 15, 16, 41)";6;3,95652;624;39405284
"C(208; 16, 37, 93)";6;3,95652;624;39405284
"C(208; 16, 63, 89)";6;3,95652;624;39405284
"C(208; 19, 48, 59)";6;3,95652;624;39405284
"C(208; 27, 51, 96)";6;3,95652;624;39405284
"C(208; 29, 80, 101)";6;3,95652;624;39405284
"C(208; 31, 57, 64)";6;3,95652;624;39405284
"C(208; 32, 35, 43)";6;3,95652;624;39405284
"C(208; 32, 61, 69)";6;3,95652;624;39405284
"C(208; 32, 87, 95)";6;3,95652;624;39405284
"C(208; 45, 48, 85)";6;3,95652;624;39405284
"C(208; 47, 64, 73)";6;3,95652;624;39405284
"C(208; 53, 77, 96)";6;3,95652;624;39405284
"C(208; 55, 80, 81)";6;3,95652;624;39405284
"C(208; 79, 96, 103)";6;3,95652;624;39405284
