Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(199; 1, 37, 58)";6;3,90909;597;31131851
"C(199; 2, 15, 48)";6;3,90909;597;31131851
"C(199; 2, 21, 77)";6;3,90909;597;31131851
"C(199; 3, 11, 85)";6;3,90909;597;31131851
"C(199; 3, 13, 37)";6;3,90909;597;31131851
"C(199; 3, 16, 68)";6;3,90909;597;31131851
"C(199; 4, 17, 49)";6;3,90909;597;31131851
"C(199; 4, 30, 96)";6;3,90909;597;31131851
"C(199; 4, 42, 45)";6;3,90909;597;31131851
"C(199; 5, 16, 67)";6;3,90909;597;31131851
"C(199; 5, 47, 93)";6;3,90909;597;31131851
"C(199; 5, 62, 79)";6;3,90909;597;31131851
"C(199; 5, 71, 88)";6;3,90909;597;31131851
"C(199; 6, 23, 50)";6;3,90909;597;31131851
"C(199; 6, 26, 74)";6;3,90909;597;31131851
"C(199; 7, 8, 60)";6;3,90909;597;31131851
"C(199; 7, 20, 36)";6;3,90909;597;31131851
"C(199; 7, 26, 29)";6;3,90909;597;31131851
"C(199; 7, 31, 47)";6;3,90909;597;31131851
"C(199; 7, 67, 92)";6;3,90909;597;31131851
"C(199; 8, 34, 98)";6;3,90909;597;31131851
"C(199; 8, 37, 94)";6;3,90909;597;31131851
"C(199; 8, 84, 90)";6;3,90909;597;31131851
"C(199; 9, 11, 41)";6;3,90909;597;31131851
"C(199; 9, 17, 32)";6;3,90909;597;31131851
"C(199; 9, 33, 56)";6;3,90909;597;31131851
"C(199; 10, 13, 94)";6;3,90909;597;31131851
"C(199; 10, 17, 28)";6;3,90909;597;31131851
"C(199; 10, 23, 57)";6;3,90909;597;31131851
"C(199; 10, 32, 65)";6;3,90909;597;31131851
"C(199; 11, 17, 65)";6;3,90909;597;31131851
"C(199; 11, 20, 26)";6;3,90909;597;31131851
"C(199; 12, 89, 90)";6;3,90909;597;31131851
"C(199; 14, 15, 65)";6;3,90909;597;31131851
"C(199; 14, 16, 79)";6;3,90909;597;31131851
"C(199; 14, 40, 72)";6;3,90909;597;31131851
"C(199; 14, 52, 58)";6;3,90909;597;31131851
"C(199; 14, 62, 94)";6;3,90909;597;31131851
"C(199; 15, 27, 55)";6;3,90909;597;31131851
"C(199; 15, 42, 74)";6;3,90909;597;31131851
"C(199; 16, 19, 31)";6;3,90909;597;31131851
"C(199; 17, 42, 79)";6;3,90909;597;31131851
"C(199; 18, 22, 82)";6;3,90909;597;31131851
"C(199; 18, 23, 78)";6;3,90909;597;31131851
"C(199; 18, 34, 64)";6;3,90909;597;31131851
"C(199; 19, 21, 24)";6;3,90909;597;31131851
"C(199; 19, 43, 58)";6;3,90909;597;31131851
"C(199; 19, 63, 74)";6;3,90909;597;31131851
"C(199; 19, 92, 93)";6;3,90909;597;31131851
"C(199; 20, 49, 82)";6;3,90909;597;31131851
"C(199; 20, 64, 69)";6;3,90909;597;31131851
"C(199; 21, 37, 92)";6;3,90909;597;31131851
"C(199; 21, 78, 87)";6;3,90909;597;31131851
"C(199; 22, 32, 51)";6;3,90909;597;31131851
