Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(37; 1, 4, 10)";3;2,16667;111;8450
"C(37; 1, 4, 13)";3;2,16667;111;8450
"C(37; 1, 5, 8)";3;2,16667;111;8450
"C(37; 1, 6, 9)";3;2,16667;111;8450
"C(37; 1, 6, 10)";3;2,16667;111;8450
"C(37; 1, 6, 14)";3;2,16667;111;8450
"C(37; 1, 6, 17)";3;2,16667;111;8450
"C(37; 1, 7, 11)";3;2,16667;111;8450
"C(37; 1, 8, 11)";3;2,16667;111;8450
"C(37; 1, 9, 13)";3;2,16667;111;8450
"C(37; 1, 9, 15)";3;2,16667;111;8450
"C(37; 1, 10, 15)";3;2,16667;111;8450
"C(37; 1, 11, 17)";3;2,16667;111;8450
"C(37; 1, 13, 16)";3;2,16667;111;8450
"C(37; 1, 13, 17)";3;2,16667;111;8450
