Кол-во вершин;Конфигурация графа;Диаметр;Средний путь;Время (мс);Кол-во соединений
831;C(831, 1, 10, 163, 231);6;4.604819;2821036;3324
831;C(831, 1, 60, 83, 233);6;4.604819;2821036;3324
831;C(831, 1, 107, 228, 260);6;4.604819;2821036;3324
