Кол-во вершин;Конфигурация графа;Диаметр;Средний путь;Время (мкс);Кол-во соединений
81;C(81, 1, 8, 21);4;2.85;335984;243
81;C(81, 1, 9, 22);4;2.85;335984;243
81;C(81, 1, 9, 34);4;2.85;335984;243
81;C(81, 1, 10, 33);4;2.85;335984;243
81;C(81, 1, 11, 18);4;2.85;335984;243
81;C(81, 1, 18, 24);4;2.85;335984;243
81;C(81, 1, 24, 37);4;2.85;335984;243
81;C(81, 1, 30, 35);4;2.85;335984;243
81;C(81, 1, 31, 36);4;2.85;335984;243
81;C(81, 2, 7, 33);4;2.85;335984;243
81;C(81, 2, 9, 19);4;2.85;335984;243
81;C(81, 2, 11, 21);4;2.85;335984;243
81;C(81, 2, 13, 18);4;2.85;335984;243
81;C(81, 2, 15, 20);4;2.85;335984;243
81;C(81, 2, 16, 39);4;2.85;335984;243
81;C(81, 2, 18, 37);4;2.85;335984;243
81;C(81, 2, 22, 36);4;2.85;335984;243
81;C(81, 2, 33, 36);4;2.85;335984;243
81;C(81, 3, 4, 32);4;2.85;335984;243
81;C(81, 3, 5, 31);4;2.85;335984;243
81;C(81, 3, 8, 37);4;2.85;335984;243
81;C(81, 3, 10, 18);4;2.85;335984;243
81;C(81, 3, 10, 35);4;2.85;335984;243
81;C(81, 3, 17, 18);4;2.85;335984;243
81;C(81, 3, 17, 19);4;2.85;335984;243
81;C(81, 3, 18, 37);4;2.85;335984;243
81;C(81, 3, 22, 23);4;2.85;335984;243
81;C(81, 4, 7, 36);4;2.85;335984;243
81;C(81, 4, 9, 15);4;2.85;335984;243
81;C(81, 4, 9, 37);4;2.85;335984;243
81;C(81, 4, 14, 15);4;2.85;335984;243
81;C(81, 4, 18, 38);4;2.85;335984;243
81;C(81, 4, 22, 39);4;2.85;335984;243
81;C(81, 4, 26, 36);4;2.85;335984;243
81;C(81, 4, 30, 40);4;2.85;335984;243
81;C(81, 5, 7, 18);4;2.85;335984;243
81;C(81, 5, 8, 36);4;2.85;335984;243
81;C(81, 5, 9, 26);4;2.85;335984;243
81;C(81, 5, 9, 39);4;2.85;335984;243
81;C(81, 5, 12, 13);4;2.85;335984;243
81;C(81, 5, 23, 39);4;2.85;335984;243
81;C(81, 5, 24, 40);4;2.85;335984;243
81;C(81, 5, 29, 36);4;2.85;335984;243
81;C(81, 6, 7, 16);4;2.85;335984;243
81;C(81, 6, 7, 36);4;2.85;335984;243
81;C(81, 6, 8, 17);4;2.85;335984;243
81;C(81, 6, 10, 19);4;2.85;335984;243
81;C(81, 6, 11, 20);4;2.85;335984;243
81;C(81, 6, 20, 36);4;2.85;335984;243
81;C(81, 6, 34, 36);4;2.85;335984;243
81;C(81, 6, 34, 38);4;2.85;335984;243
81;C(81, 6, 35, 37);4;2.85;335984;243
81;C(81, 7, 8, 18);4;2.85;335984;243
81;C(81, 7, 9, 26);4;2.85;335984;243
81;C(81, 7, 11, 12);4;2.85;335984;243
81;C(81, 7, 15, 25);4;2.85;335984;243
81;C(81, 8, 9, 14);4;2.85;335984;243
81;C(81, 8, 9, 29);4;2.85;335984;243
81;C(81, 8, 18, 30);4;2.85;335984;243
81;C(81, 8, 28, 30);4;2.85;335984;243
81;C(81, 9, 10, 16);4;2.85;335984;243
81;C(81, 9, 10, 23);4;2.85;335984;243
81;C(81, 9, 11, 17);4;2.85;335984;243
81;C(81, 9, 12, 13);4;2.85;335984;243
81;C(81, 9, 12, 14);4;2.85;335984;243
81;C(81, 9, 12, 40);4;2.85;335984;243
81;C(81, 9, 13, 19);4;2.85;335984;243
81;C(81, 9, 15, 23);4;2.85;335984;243
81;C(81, 9, 15, 31);4;2.85;335984;243
81;C(81, 9, 17, 31);4;2.85;335984;243
81;C(81, 9, 20, 28);4;2.85;335984;243
81;C(81, 9, 22, 39);4;2.85;335984;243
81;C(81, 9, 25, 35);4;2.85;335984;243
81;C(81, 9, 28, 32);4;2.85;335984;243
81;C(81, 9, 32, 39);4;2.85;335984;243
81;C(81, 9, 35, 40);4;2.85;335984;243
81;C(81, 9, 37, 38);4;2.85;335984;243
81;C(81, 10, 14, 36);4;2.85;335984;243
81;C(81, 10, 18, 29);4;2.85;335984;243
81;C(81, 10, 24, 26);4;2.85;335984;243
81;C(81, 11, 18, 31);4;2.85;335984;243
81;C(81, 11, 21, 36);4;2.85;335984;243
81;C(81, 11, 29, 39);4;2.85;335984;243
81;C(81, 11, 36, 40);4;2.85;335984;243
81;C(81, 12, 14, 32);4;2.85;335984;243
81;C(81, 12, 16, 34);4;2.85;335984;243
81;C(81, 12, 20, 38);4;2.85;335984;243
81;C(81, 12, 22, 40);4;2.85;335984;243
81;C(81, 13, 15, 31);4;2.85;335984;243
81;C(81, 13, 23, 30);4;2.85;335984;243
81;C(81, 13, 24, 32);4;2.85;335984;243
81;C(81, 13, 36, 37);4;2.85;335984;243
81;C(81, 13, 36, 38);4;2.85;335984;243
81;C(81, 14, 16, 36);4;2.85;335984;243
81;C(81, 14, 18, 29);4;2.85;335984;243
81;C(81, 14, 22, 24);4;2.85;335984;243
81;C(81, 14, 30, 31);4;2.85;335984;243
81;C(81, 15, 23, 40);4;2.85;335984;243
81;C(81, 15, 29, 34);4;2.85;335984;243
81;C(81, 16, 18, 23);4;2.85;335984;243
81;C(81, 16, 18, 28);4;2.85;335984;243
81;C(81, 16, 21, 25);4;2.85;335984;243
81;C(81, 16, 21, 36);4;2.85;335984;243
81;C(81, 17, 18, 25);4;2.85;335984;243
81;C(81, 17, 24, 28);4;2.85;335984;243
81;C(81, 17, 26, 33);4;2.85;335984;243
81;C(81, 17, 36, 40);4;2.85;335984;243
81;C(81, 18, 19, 30);4;2.85;335984;243
81;C(81, 18, 19, 34);4;2.85;335984;243
81;C(81, 18, 20, 32);4;2.85;335984;243
81;C(81, 18, 20, 35);4;2.85;335984;243
81;C(81, 18, 22, 34);4;2.85;335984;243
81;C(81, 18, 24, 26);4;2.85;335984;243
81;C(81, 18, 24, 28);4;2.85;335984;243
81;C(81, 18, 25, 40);4;2.85;335984;243
81;C(81, 18, 26, 38);4;2.85;335984;243
81;C(81, 18, 30, 35);4;2.85;335984;243
81;C(81, 19, 21, 28);4;2.85;335984;243
81;C(81, 19, 22, 36);4;2.85;335984;243
81;C(81, 19, 26, 30);4;2.85;335984;243
81;C(81, 20, 23, 36);4;2.85;335984;243
81;C(81, 20, 29, 33);4;2.85;335984;243
81;C(81, 21, 26, 35);4;2.85;335984;243
81;C(81, 21, 29, 38);4;2.85;335984;243
81;C(81, 21, 36, 38);4;2.85;335984;243
81;C(81, 23, 28, 36);4;2.85;335984;243
81;C(81, 25, 32, 36);4;2.85;335984;243
81;C(81, 25, 33, 34);4;2.85;335984;243
81;C(81, 25, 33, 36);4;2.85;335984;243
81;C(81, 25, 38, 39);4;2.85;335984;243
81;C(81, 28, 33, 37);4;2.85;335984;243
81;C(81, 29, 33, 36);4;2.85;335984;243
81;C(81, 31, 32, 39);4;2.85;335984;243
81;C(81, 31, 34, 36);4;2.85;335984;243
81;C(81, 32, 35, 36);4;2.85;335984;243
