nodes count;graph signature;Diameter;average distance;generating time (ms);connections count
30;C(30, 1, 6, 7, 10, 11, 12, 13, 14);2;1.448276;29;240
30;C(30, 1, 6, 8, 9, 10, 11, 12, 13);2;1.448276;29;240
30;C(30, 1, 6, 8, 9, 10, 11, 12, 14);2;1.448276;29;240
30;C(30, 1, 6, 8, 9, 10, 11, 13, 14);2;1.448276;29;240
30;C(30, 1, 6, 8, 9, 10, 12, 13, 14);2;1.448276;29;240
30;C(30, 1, 6, 8, 9, 11, 12, 13, 14);2;1.448276;29;240
30;C(30, 1, 6, 8, 10, 11, 12, 13, 14);2;1.448276;29;240
30;C(30, 1, 6, 9, 10, 11, 12, 13, 14);2;1.448276;29;240
30;C(30, 1, 7, 8, 9, 10, 11, 12, 13);2;1.448276;29;240
30;C(30, 1, 7, 8, 9, 10, 11, 12, 14);2;1.448276;29;240
30;C(30, 1, 7, 8, 9, 10, 11, 13, 14);2;1.448276;29;240
30;C(30, 1, 7, 8, 9, 10, 12, 13, 14);2;1.448276;29;240
30;C(30, 1, 7, 8, 9, 11, 12, 13, 14);2;1.448276;29;240
30;C(30, 1, 7, 8, 10, 11, 12, 13, 14);2;1.448276;29;240
30;C(30, 1, 7, 9, 10, 11, 12, 13, 14);2;1.448276;29;240
30;C(30, 1, 8, 9, 10, 11, 12, 13, 14);2;1.448276;29;240
