Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(231; 1, 20)";11;7,17391;462;1258188
"C(231; 1, 22)";11;7,17391;462;1258188
"C(231; 1, 41)";11;7,17391;462;1258188
"C(231; 1, 43)";11;7,17391;462;1258188
"C(231; 1, 62)";11;7,17391;462;1258188
"C(231; 1, 64)";11;7,17391;462;1258188
"C(231; 1, 83)";11;7,17391;462;1258188
"C(231; 1, 85)";11;7,17391;462;1258188
"C(231; 1, 104)";11;7,17391;462;1258188
"C(231; 1, 106)";11;7,17391;462;1258188
