Кол-во вершин;Конфигурация графа;Диаметр;Средний путь;Время (мкс)
186;C(186, 2, 39);10;6.43243;3386595;372
187;C(187, 1, 57);10;6.45161;4057552;374
188;C(188, 1, 22);10;6.47059;3532703;376
