Кол-во вершин;Конфигурация графа;Диаметр;Средний путь;Время (мкс);Кол-во соединений
200;C(200, 4, 25, 28);5;3.9196;25849501;600
200;C(200, 4, 28, 75);5;3.9196;25849501;600
200;C(200, 12, 25, 84);5;3.9196;25849501;600
200;C(200, 12, 75, 84);5;3.9196;25849501;600
200;C(200, 25, 36, 52);5;3.9196;25849501;600
200;C(200, 25, 44, 92);5;3.9196;25849501;600
200;C(200, 25, 68, 76);5;3.9196;25849501;600
200;C(200, 36, 52, 75);5;3.9196;25849501;600
200;C(200, 44, 75, 92);5;3.9196;25849501;600
200;C(200, 68, 75, 76);5;3.9196;25849501;600
201;C(201, 1, 57, 94);6;3.92;26857801;603
201;C(201, 1, 62, 84);6;3.92;26857801;603
201;C(201, 2, 13, 87);6;3.92;26857801;603
201;C(201, 2, 33, 77);6;3.92;26857801;603
201;C(201, 3, 7, 55);6;3.92;26857801;603
201;C(201, 3, 74, 79);6;3.92;26857801;603
201;C(201, 4, 26, 27);6;3.92;26857801;603
201;C(201, 4, 47, 66);6;3.92;26857801;603
201;C(201, 5, 18, 92);6;3.92;26857801;603
201;C(201, 5, 68, 84);6;3.92;26857801;603
201;C(201, 6, 14, 91);6;3.92;26857801;603
201;C(201, 6, 43, 53);6;3.92;26857801;603
201;C(201, 7, 15, 32);6;3.92;26857801;603
201;C(201, 8, 52, 54);6;3.92;26857801;603
201;C(201, 8, 69, 94);6;3.92;26857801;603
201;C(201, 9, 31, 88);6;3.92;26857801;603
201;C(201, 9, 46, 98);6;3.92;26857801;603
201;C(201, 10, 17, 36);6;3.92;26857801;603
201;C(201, 10, 33, 65);6;3.92;26857801;603
201;C(201, 11, 24, 29);6;3.92;26857801;603
201;C(201, 11, 79, 81);6;3.92;26857801;603
201;C(201, 12, 19, 28);6;3.92;26857801;603
201;C(201, 12, 86, 95);6;3.92;26857801;603
201;C(201, 13, 16, 63);6;3.92;26857801;603
201;C(201, 14, 30, 64);6;3.92;26857801;603
201;C(201, 15, 35, 74);6;3.92;26857801;603
201;C(201, 16, 93, 97);6;3.92;26857801;603
201;C(201, 17, 21, 49);6;3.92;26857801;603
201;C(201, 18, 25, 62);6;3.92;26857801;603
201;C(201, 19, 23, 78);6;3.92;26857801;603
201;C(201, 20, 34, 72);6;3.92;26857801;603
201;C(201, 20, 66, 71);6;3.92;26857801;603
201;C(201, 21, 50, 85);6;3.92;26857801;603
201;C(201, 22, 39, 43);6;3.92;26857801;603
201;C(201, 22, 48, 58);6;3.92;26857801;603
201;C(201, 23, 49, 96);6;3.92;26857801;603
201;C(201, 24, 38, 56);6;3.92;26857801;603
201;C(201, 25, 58, 90);6;3.92;26857801;603
201;C(201, 26, 32, 75);6;3.92;26857801;603
201;C(201, 27, 41, 71);6;3.92;26857801;603
201;C(201, 28, 60, 73);6;3.92;26857801;603
201;C(201, 29, 45, 88);6;3.92;26857801;603
201;C(201, 30, 53, 70);6;3.92;26857801;603
201;C(201, 31, 42, 100);6;3.92;26857801;603
201;C(201, 34, 42, 98);6;3.92;26857801;603
201;C(201, 35, 41, 75);6;3.92;26857801;603
201;C(201, 36, 50, 77);6;3.92;26857801;603
201;C(201, 37, 61, 99);6;3.92;26857801;603
201;C(201, 37, 83, 93);6;3.92;26857801;603
201;C(201, 38, 45, 46);6;3.92;26857801;603
201;C(201, 39, 89, 91);6;3.92;26857801;603
201;C(201, 40, 57, 68);6;3.92;26857801;603
201;C(201, 40, 59, 69);6;3.92;26857801;603
201;C(201, 44, 78, 86);6;3.92;26857801;603
201;C(201, 44, 85, 96);6;3.92;26857801;603
201;C(201, 47, 72, 100);6;3.92;26857801;603
201;C(201, 48, 76, 89);6;3.92;26857801;603
201;C(201, 51, 52, 64);6;3.92;26857801;603
201;C(201, 51, 70, 82);6;3.92;26857801;603
201;C(201, 54, 59, 82);6;3.92;26857801;603
201;C(201, 55, 56, 81);6;3.92;26857801;603
201;C(201, 60, 61, 95);6;3.92;26857801;603
201;C(201, 63, 80, 83);6;3.92;26857801;603
201;C(201, 65, 80, 87);6;3.92;26857801;603
201;C(201, 73, 97, 99);6;3.92;26857801;603
201;C(201, 76, 90, 92);6;3.92;26857801;603
202;C(202, 1, 14, 60);6;3.92537;26841862;606
202;C(202, 1, 26, 92);6;3.92537;26841862;606
202;C(202, 2, 11, 84);6;3.92537;26841862;606
202;C(202, 2, 24, 31);6;3.92537;26841862;606
202;C(202, 2, 29, 78);6;3.92537;26841862;606
202;C(202, 2, 37, 88);6;3.92537;26841862;606
202;C(202, 3, 22, 42);6;3.92537;26841862;606
202;C(202, 3, 74, 78);6;3.92537;26841862;606
202;C(202, 4, 26, 27);6;3.92537;26841862;606
202;C(202, 4, 34, 79);6;3.92537;26841862;606
202;C(202, 4, 39, 48);6;3.92537;26841862;606
202;C(202, 4, 43, 46);6;3.92537;26841862;606
202;C(202, 5, 56, 72);6;3.92537;26841862;606
202;C(202, 5, 70, 98);6;3.92537;26841862;606
202;C(202, 6, 32, 87);6;3.92537;26841862;606
202;C(202, 6, 33, 50);6;3.92537;26841862;606
202;C(202, 6, 62, 91);6;3.92537;26841862;606
202;C(202, 6, 72, 93);6;3.92537;26841862;606
202;C(202, 7, 16, 98);6;3.92537;26841862;606
202;C(202, 7, 20, 38);6;3.92537;26841862;606
202;C(202, 8, 15, 92);6;3.92537;26841862;606
202;C(202, 8, 23, 96);6;3.92537;26841862;606
202;C(202, 8, 47, 52);6;3.92537;26841862;606
202;C(202, 8, 57, 68);6;3.92537;26841862;606
202;C(202, 9, 20, 32);6;3.92537;26841862;606
202;C(202, 9, 66, 76);6;3.92537;26841862;606
202;C(202, 10, 14, 57);6;3.92537;26841862;606
202;C(202, 10, 16, 55);6;3.92537;26841862;606
202;C(202, 10, 17, 36);6;3.92537;26841862;606
202;C(202, 10, 47, 82);6;3.92537;26841862;606
202;C(202, 11, 48, 54);6;3.92537;26841862;606
202;C(202, 12, 35, 100);6;3.92537;26841862;606
202;C(202, 12, 58, 85);6;3.92537;26841862;606
202;C(202, 12, 64, 73);6;3.92537;26841862;606
202;C(202, 12, 78, 81);6;3.92537;26841862;606
202;C(202, 13, 16, 66);6;3.92537;26841862;606
202;C(202, 13, 20, 28);6;3.92537;26841862;606
202;C(202, 14, 15, 34);6;3.92537;26841862;606
202;C(202, 14, 18, 77);6;3.92537;26841862;606
202;C(202, 16, 18, 71);6;3.92537;26841862;606
202;C(202, 17, 38, 52);6;3.92537;26841862;606
202;C(202, 18, 52, 99);6;3.92537;26841862;606
202;C(202, 18, 59, 96);6;3.92537;26841862;606
202;C(202, 19, 64, 72);6;3.92537;26841862;606
202;C(202, 19, 70, 90);6;3.92537;26841862;606
202;C(202, 20, 67, 72);6;3.92537;26841862;606
202;C(202, 21, 48, 92);6;3.92537;26841862;606
202;C(202, 21, 60, 88);6;3.92537;26841862;606
202;C(202, 22, 50, 85);6;3.92537;26841862;606
202;C(202, 22, 62, 63);6;3.92537;26841862;606
202;C(202, 22, 81, 86);6;3.92537;26841862;606
202;C(202, 23, 34, 82);6;3.92537;26841862;606
202;C(202, 24, 45, 74);6;3.92537;26841862;606
202;C(202, 24, 46, 61);6;3.92537;26841862;606
202;C(202, 24, 69, 86);6;3.92537;26841862;606
202;C(202, 25, 44, 78);6;3.92537;26841862;606
202;C(202, 25, 54, 86);6;3.92537;26841862;606
202;C(202, 26, 59, 82);6;3.92537;26841862;606
202;C(202, 26, 68, 77);6;3.92537;26841862;606
202;C(202, 27, 60, 96);6;3.92537;26841862;606
202;C(202, 28, 36, 53);6;3.92537;26841862;606
202;C(202, 28, 68, 71);6;3.92537;26841862;606
202;C(202, 28, 82, 99);6;3.92537;26841862;606
202;C(202, 29, 42, 54);6;3.92537;26841862;606
202;C(202, 30, 31, 42);6;3.92537;26841862;606
202;C(202, 30, 37, 48);6;3.92537;26841862;606
202;C(202, 30, 44, 61);6;3.92537;26841862;606
202;C(202, 30, 51, 94);6;3.92537;26841862;606
202;C(202, 32, 36, 41);6;3.92537;26841862;606
202;C(202, 32, 70, 75);6;3.92537;26841862;606
202;C(202, 33, 40, 58);6;3.92537;26841862;606
202;C(202, 34, 88, 89);6;3.92537;26841862;606
202;C(202, 35, 80, 86);6;3.92537;26841862;606
202;C(202, 36, 97, 98);6;3.92537;26841862;606
202;C(202, 38, 55, 68);6;3.92537;26841862;606
202;C(202, 38, 56, 97);6;3.92537;26841862;606
202;C(202, 39, 60, 84);6;3.92537;26841862;606
202;C(202, 40, 56, 75);6;3.92537;26841862;606
202;C(202, 40, 64, 83);6;3.92537;26841862;606
202;C(202, 40, 76, 87);6;3.92537;26841862;606
202;C(202, 41, 56, 66);6;3.92537;26841862;606
202;C(202, 42, 45, 100);6;3.92537;26841862;606
202;C(202, 43, 84, 94);6;3.92537;26841862;606
202;C(202, 44, 69, 100);6;3.92537;26841862;606
202;C(202, 44, 84, 95);6;3.92537;26841862;606
202;C(202, 46, 51, 88);6;3.92537;26841862;606
202;C(202, 46, 54, 95);6;3.92537;26841862;606
202;C(202, 49, 62, 64);6;3.92537;26841862;606
202;C(202, 49, 80, 90);6;3.92537;26841862;606
202;C(202, 50, 70, 83);6;3.92537;26841862;606
202;C(202, 50, 73, 80);6;3.92537;26841862;606
202;C(202, 52, 53, 66);6;3.92537;26841862;606
202;C(202, 58, 63, 74);6;3.92537;26841862;606
