Кол-во вершин;Конфигурация графа;Диаметр;Средний путь;Время (мкс);Кол-во соединений
451;C(451, 1, 9, 82);7;5.21778;13908624;1353
451;C(451, 1, 41, 50);7;5.21778;13908624;1353
452;C(452, 1, 72, 135);7;5.18182;15124757;1356
452;C(452, 1, 77, 120);7;5.18182;15124757;1356
453;C(453, 1, 43, 55);7;5.21681;14394020;1359
453;C(453, 1, 83, 158);7;5.21681;14394020;1359
453;C(453, 1, 131, 140);7;5.21681;14394020;1359
454;C(454, 1, 9, 190);7;5.22737;13463369;1362
454;C(454, 1, 101, 122);7;5.22737;13463369;1362
455;C(455, 1, 16, 199);7;5.18062;14125336;1365
456;C(456, 1, 10, 82);7;5.22418;13344416;1368
457;C(457, 1, 9, 83);7;5.23684;15866422;1371
457;C(457, 1, 11, 99);7;5.23684;15866422;1371
457;C(457, 1, 60, 203);7;5.23684;15866422;1371
458;C(458, 1, 46, 56);7;5.23851;15226909;1374
459;C(459, 1, 10, 101);7;5.23144;14033064;1377
459;C(459, 1, 41, 50);7;5.23144;14033064;1377
459;C(459, 1, 46, 56);7;5.23144;14033064;1377
460;C(460, 1, 34, 59);7;5.21351;14377551;1380
460;C(460, 1, 39, 54);7;5.21351;14377551;1380
461;C(461, 1, 11, 100);7;5.23913;15006772;1383
461;C(461, 1, 42, 51);7;5.23913;15006772;1383
461;C(461, 1, 189, 226);7;5.23913;15006772;1383
462;C(462, 1, 44, 56);7;5.24078;14347320;1386
463;C(463, 1, 9, 101);7;5.25541;15087878;1389
463;C(463, 1, 32, 55);7;5.25541;15087878;1389
463;C(463, 1, 103, 217);7;5.25541;15087878;1389
464;C(464, 1, 10, 102);7;5.25486;13787416;1392
465;C(465, 1, 11, 101);7;5.25;13756364;1395
465;C(465, 1, 106, 221);7;5.25;13756364;1395
465;C(465, 1, 136, 169);7;5.25;13756364;1395
466;C(466, 1, 164, 204);8;5.23226;13869190;1398
467;C(467, 1, 29, 69);8;5.23605;13867152;1401
467;C(467, 1, 88, 217);8;5.23605;13867152;1401
467;C(467, 1, 99, 161);8;5.23605;13867152;1401
468;C(468, 1, 46, 56);7;5.2591;14153390;1404
469;C(469, 1, 42, 51);7;5.26068;14103060;1407
469;C(469, 1, 46, 56);7;5.26068;14103060;1407
470;C(470, 1, 42, 51);7;5.26439;14258420;1410
470;C(470, 1, 129, 222);7;5.26439;14258420;1410
471;C(471, 1, 70, 149);7;5.26809;14323430;1413
471;C(471, 1, 74, 193);7;5.26809;14323430;1413
471;C(471, 1, 98, 205);7;5.26809;14323430;1413
472;C(472, 1, 14, 174);8;5.25478;14473760;1416
472;C(472, 1, 46, 206);8;5.25478;14473760;1416
473;C(473, 1, 33, 150);8;5.25847;14359337;1419
473;C(473, 1, 41, 66);8;5.25847;14359337;1419
474;C(474, 1, 18, 205);8;5.26216;14375090;1422
474;C(474, 1, 36, 58);8;5.26216;14375090;1422
474;C(474, 1, 37, 192);8;5.26216;14375090;1422
474;C(474, 1, 40, 134);8;5.26216;14375090;1422
475;C(475, 1, 49, 169);8;5.26582;14806325;1425
475;C(475, 1, 81, 126);8;5.26582;14806325;1425
475;C(475, 1, 104, 129);8;5.26582;14806325;1425
476;C(476, 1, 36, 50);8;5.26947;14897278;1428
477;C(477, 1, 32, 86);8;5.27731;14700474;1431
477;C(477, 1, 36, 50);8;5.27731;14700474;1431
477;C(477, 1, 44, 61);8;5.27731;14700474;1431
477;C(477, 1, 124, 171);8;5.27731;14700474;1431
477;C(477, 1, 164, 206);8;5.27731;14700474;1431
477;C(477, 1, 198, 228);8;5.27731;14700474;1431
478;C(478, 1, 32, 86);8;5.28092;14916006;1434
478;C(478, 1, 71, 86);8;5.28092;14916006;1434
478;C(478, 1, 82, 101);8;5.28092;14916006;1434
478;C(478, 1, 142, 218);8;5.28092;14916006;1434
479;C(479, 1, 9, 73);7;5.35146;14965732;1437
479;C(479, 1, 13, 105);7;5.35146;14965732;1437
479;C(479, 1, 213, 221);7;5.35146;14965732;1437
480;C(480, 1, 26, 219);7;5.29645;15173421;1440
481;C(481, 1, 16, 174);8;5.2875;15102203;1443
481;C(481, 1, 30, 71);8;5.2875;15102203;1443
481;C(481, 1, 47, 210);8;5.2875;15102203;1443
482;C(482, 1, 28, 218);8;5.29938;15326721;1446
482;C(482, 1, 91, 224);8;5.29938;15326721;1446
482;C(482, 1, 110, 229);8;5.29938;15326721;1446
482;C(482, 1, 143, 220);8;5.29938;15326721;1446
482;C(482, 1, 210, 221);8;5.29938;15326721;1446
483;C(483, 1, 34, 55);8;5.3029;15413563;1449
483;C(483, 1, 41, 71);8;5.3029;15413563;1449
483;C(483, 1, 77, 144);8;5.3029;15413563;1449
483;C(483, 1, 106, 202);8;5.3029;15413563;1449
484;C(484, 1, 128, 187);8;5.30228;15599380;1452
485;C(485, 1, 17, 212);8;5.30165;15621332;1455
485;C(485, 1, 41, 57);8;5.30165;15621332;1455
485;C(485, 1, 71, 167);8;5.30165;15621332;1455
485;C(485, 1, 115, 177);8;5.30165;15621332;1455
485;C(485, 1, 137, 235);8;5.30165;15621332;1455
486;C(486, 1, 34, 154);8;5.31753;15900420;1458
486;C(486, 1, 36, 62);8;5.31753;15900420;1458
486;C(486, 1, 66, 149);8;5.31753;15900420;1458
486;C(486, 1, 137, 192);8;5.31753;15900420;1458
487;C(487, 1, 104, 131);8;5.31687;15960227;1461
487;C(487, 1, 171, 235);8;5.31687;15960227;1461
487;C(487, 1, 172, 192);8;5.31687;15960227;1461
488;C(488, 1, 68, 86);8;5.32033;16096631;1464
489;C(489, 1, 38, 53);8;5.31967;16162608;1467
489;C(489, 1, 40, 193);8;5.31967;16162608;1467
489;C(489, 1, 110, 203);8;5.31967;16162608;1467
490;C(490, 1, 68, 189);8;5.3272;16399647;1470
