Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(340; 1, 158)";13;8,70501;680;5592274
"C(340; 2, 71)";13;8,70501;680;5592274
"C(340; 4, 33)";13;8,70501;680;5592274
"C(340; 9, 32)";13;8,70501;680;5592274
"C(340; 9, 62)";13;8,70501;680;5592274
"C(340; 11, 38)";13;8,70501;680;5592274
"C(340; 12, 71)";13;8,70501;680;5592274
"C(340; 12, 99)";13;8,70501;680;5592274
"C(340; 13, 14)";13;8,70501;680;5592274
"C(340; 13, 84)";13;8,70501;680;5592274
"C(340; 16, 47)";13;8,70501;680;5592274
"C(340; 16, 123)";13;8,70501;680;5592274
"C(340; 18, 41)";13;8,70501;680;5592274
"C(340; 22, 69)";13;8,70501;680;5592274
"C(340; 23, 44)";13;8,70501;680;5592274
"C(340; 24, 113)";13;8,70501;680;5592274
"C(340; 26, 73)";13;8,70501;680;5592274
"C(340; 26, 97)";13;8,70501;680;5592274
"C(340; 28, 61)";13;8,70501;680;5592274
"C(340; 29, 48)";13;8,70501;680;5592274
"C(340; 31, 138)";13;8,70501;680;5592274
"C(340; 33, 114)";13;8,70501;680;5592274
"C(340; 36, 43)";13;8,70501;680;5592274
"C(340; 36, 127)";13;8,70501;680;5592274
"C(340; 37, 56)";13;8,70501;680;5592274
"C(340; 37, 66)";13;8,70501;680;5592274
"C(340; 39, 42)";13;8,70501;680;5592274
"C(340; 42, 131)";13;8,70501;680;5592274
"C(340; 44, 147)";13;8,70501;680;5592274
"C(340; 46, 67)";13;8,70501;680;5592274
"C(340; 46, 103)";13;8,70501;680;5592274
"C(340; 47, 54)";13;8,70501;680;5592274
"C(340; 49, 78)";13;8,70501;680;5592274
"C(340; 52, 81)";13;8,70501;680;5592274
"C(340; 52, 89)";13;8,70501;680;5592274
"C(340; 53, 76)";13;8,70501;680;5592274
"C(340; 53, 126)";13;8,70501;680;5592274
"C(340; 54, 123)";13;8,70501;680;5592274
"C(340; 56, 133)";13;8,70501;680;5592274
"C(340; 58, 151)";13;8,70501;680;5592274
"C(340; 63, 94)";13;8,70501;680;5592274
"C(340; 64, 67)";13;8,70501;680;5592274
"C(340; 66, 133)";13;8,70501;680;5592274
"C(340; 69, 132)";13;8,70501;680;5592274
"C(340; 72, 169)";13;8,70501;680;5592274
"C(340; 73, 156)";13;8,70501;680;5592274
"C(340; 74, 77)";13;8,70501;680;5592274
"C(340; 74, 93)";13;8,70501;680;5592274
"C(340; 76, 117)";13;8,70501;680;5592274
"C(340; 77, 104)";13;8,70501;680;5592274
"C(340; 79, 92)";13;8,70501;680;5592274
"C(340; 81, 122)";13;8,70501;680;5592274
"C(340; 87, 144)";13;8,70501;680;5592274
"C(340; 88, 131)";13;8,70501;680;5592274
"C(340; 89, 122)";13;8,70501;680;5592274
"C(340; 91, 92)";13;8,70501;680;5592274
"C(340; 93, 104)";13;8,70501;680;5592274
"C(340; 96, 143)";13;8,70501;680;5592274
"C(340; 101, 132)";13;8,70501;680;5592274
"C(340; 107, 116)";13;8,70501;680;5592274
"C(340; 108, 129)";13;8,70501;680;5592274
"C(340; 109, 118)";13;8,70501;680;5592274
"C(340; 111, 142)";13;8,70501;680;5592274
"C(340; 112, 159)";13;8,70501;680;5592274
"C(340; 113, 166)";13;8,70501;680;5592274
"C(340; 114, 137)";13;8,70501;680;5592274
"C(340; 117, 126)";13;8,70501;680;5592274
"C(340; 121, 128)";13;8,70501;680;5592274
"C(340; 124, 167)";13;8,70501;680;5592274
"C(340; 138, 139)";13;8,70501;680;5592274
"C(340; 139, 148)";13;8,70501;680;5592274
"C(340; 141, 162)";13;8,70501;680;5592274
"C(340; 143, 154)";13;8,70501;680;5592274
"C(340; 149, 152)";13;8,70501;680;5592274
"C(340; 163, 164)";13;8,70501;680;5592274
