Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(373; 1, 79)";14;9,10753;746;9198881
"C(373; 1, 85)";14;9,10753;746;9198881
"C(373; 2, 158)";14;9,10753;746;9198881
"C(373; 3, 118)";14;9,10753;746;9198881
"C(373; 4, 33)";14;9,10753;746;9198881
"C(373; 4, 57)";14;9,10753;746;9198881
"C(373; 5, 52)";14;9,10753;746;9198881
"C(373; 6, 101)";14;9,10753;746;9198881
"C(373; 6, 137)";14;9,10753;746;9198881
"C(373; 7, 151)";14;9,10753;746;9198881
"C(373; 7, 180)";14;9,10753;746;9198881
"C(373; 8, 66)";14;9,10753;746;9198881
"C(373; 8, 114)";14;9,10753;746;9198881
"C(373; 9, 19)";14;9,10753;746;9198881
"C(373; 9, 35)";14;9,10753;746;9198881
"C(373; 10, 104)";14;9,10753;746;9198881
"C(373; 11, 123)";14;9,10753;746;9198881
"C(373; 12, 171)";14;9,10753;746;9198881
"C(373; 13, 14)";14;9,10753;746;9198881
"C(373; 13, 92)";14;9,10753;746;9198881
"C(373; 14, 71)";14;9,10753;746;9198881
"C(373; 15, 156)";14;9,10753;746;9198881
"C(373; 16, 132)";14;9,10753;746;9198881
"C(373; 16, 145)";14;9,10753;746;9198881
"C(373; 17, 47)";14;9,10753;746;9198881
"C(373; 18, 38)";14;9,10753;746;9198881
"C(373; 18, 70)";14;9,10753;746;9198881
"C(373; 20, 165)";14;9,10753;746;9198881
"C(373; 21, 80)";14;9,10753;746;9198881
"C(373; 21, 167)";14;9,10753;746;9198881
"C(373; 22, 127)";14;9,10753;746;9198881
"C(373; 23, 48)";14;9,10753;746;9198881
"C(373; 23, 90)";14;9,10753;746;9198881
"C(373; 24, 31)";14;9,10753;746;9198881
"C(373; 26, 28)";14;9,10753;746;9198881
"C(373; 26, 184)";14;9,10753;746;9198881
"C(373; 27, 57)";14;9,10753;746;9198881
"C(373; 27, 105)";14;9,10753;746;9198881
"C(373; 28, 142)";14;9,10753;746;9198881
"C(373; 29, 53)";14;9,10753;746;9198881
"C(373; 29, 146)";14;9,10753;746;9198881
"C(373; 30, 61)";14;9,10753;746;9198881
"C(373; 32, 83)";14;9,10753;746;9198881
"C(373; 32, 109)";14;9,10753;746;9198881
"C(373; 33, 179)";14;9,10753;746;9198881
"C(373; 34, 75)";14;9,10753;746;9198881
"C(373; 34, 94)";14;9,10753;746;9198881
"C(373; 35, 154)";14;9,10753;746;9198881
"C(373; 36, 76)";14;9,10753;746;9198881
"C(373; 36, 140)";14;9,10753;746;9198881
"C(373; 37, 61)";14;9,10753;746;9198881
"C(373; 37, 161)";14;9,10753;746;9198881
"C(373; 39, 42)";14;9,10753;746;9198881
"C(373; 39, 97)";14;9,10753;746;9198881
"C(373; 40, 43)";14;9,10753;746;9198881
"C(373; 41, 118)";14;9,10753;746;9198881
"C(373; 42, 160)";14;9,10753;746;9198881
"C(373; 43, 75)";14;9,10753;746;9198881
"C(373; 44, 119)";14;9,10753;746;9198881
"C(373; 45, 95)";14;9,10753;746;9198881
"C(373; 46, 96)";14;9,10753;746;9198881
"C(373; 47, 108)";14;9,10753;746;9198881
"C(373; 48, 62)";14;9,10753;746;9198881
"C(373; 49, 62)";14;9,10753;746;9198881
"C(373; 49, 141)";14;9,10753;746;9198881
"C(373; 50, 147)";14;9,10753;746;9198881
"C(373; 50, 153)";14;9,10753;746;9198881
"C(373; 51, 74)";14;9,10753;746;9198881
"C(373; 52, 56)";14;9,10753;746;9198881
"C(373; 53, 84)";14;9,10753;746;9198881
"C(373; 54, 114)";14;9,10753;746;9198881
"C(373; 54, 163)";14;9,10753;746;9198881
"C(373; 55, 131)";14;9,10753;746;9198881
"C(373; 55, 174)";14;9,10753;746;9198881
"C(373; 56, 89)";14;9,10753;746;9198881
"C(373; 58, 81)";14;9,10753;746;9198881
"C(373; 58, 106)";14;9,10753;746;9198881
"C(373; 59, 166)";14;9,10753;746;9198881
"C(373; 59, 185)";14;9,10753;746;9198881
"C(373; 60, 109)";14;9,10753;746;9198881
"C(373; 60, 122)";14;9,10753;746;9198881
"C(373; 63, 128)";14;9,10753;746;9198881
"C(373; 64, 155)";14;9,10753;746;9198881
"C(373; 64, 166)";14;9,10753;746;9198881
"C(373; 65, 70)";14;9,10753;746;9198881
"C(373; 65, 87)";14;9,10753;746;9198881
"C(373; 67, 71)";14;9,10753;746;9198881
"C(373; 67, 100)";14;9,10753;746;9198881
"C(373; 68, 150)";14;9,10753;746;9198881
"C(373; 69, 103)";14;9,10753;746;9198881
"C(373; 69, 144)";14;9,10753;746;9198881
"C(373; 72, 93)";14;9,10753;746;9198881
"C(373; 72, 152)";14;9,10753;746;9198881
"C(373; 73, 136)";14;9,10753;746;9198881
"C(373; 73, 172)";14;9,10753;746;9198881
"C(373; 74, 122)";14;9,10753;746;9198881
"C(373; 76, 119)";14;9,10753;746;9198881
