Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(141; 1, 54)";8;5,6;282;228014
"C(141; 2, 33)";8;5,6;282;228014
"C(141; 3, 13)";8;5,6;282;228014
"C(141; 3, 34)";8;5,6;282;228014
"C(141; 4, 66)";8;5,6;282;228014
"C(141; 6, 26)";8;5,6;282;228014
"C(141; 6, 68)";8;5,6;282;228014
"C(141; 7, 45)";8;5,6;282;228014
"C(141; 8, 9)";8;5,6;282;228014
"C(141; 11, 30)";8;5,6;282;228014
"C(141; 12, 52)";8;5,6;282;228014
"C(141; 15, 29)";8;5,6;282;228014
"C(141; 15, 65)";8;5,6;282;228014
"C(141; 16, 18)";8;5,6;282;228014
"C(141; 17, 69)";8;5,6;282;228014
"C(141; 18, 31)";8;5,6;282;228014
"C(141; 19, 39)";8;5,6;282;228014
"C(141; 21, 44)";8;5,6;282;228014
"C(141; 21, 50)";8;5,6;282;228014
"C(141; 23, 27)";8;5,6;282;228014
"C(141; 24, 37)";8;5,6;282;228014
"C(141; 27, 70)";8;5,6;282;228014
"C(141; 28, 39)";8;5,6;282;228014
"C(141; 30, 58)";8;5,6;282;228014
"C(141; 32, 36)";8;5,6;282;228014
"C(141; 33, 49)";8;5,6;282;228014
"C(141; 35, 57)";8;5,6;282;228014
"C(141; 36, 62)";8;5,6;282;228014
"C(141; 38, 63)";8;5,6;282;228014
"C(141; 40, 45)";8;5,6;282;228014
"C(141; 41, 42)";8;5,6;282;228014
"C(141; 42, 53)";8;5,6;282;228014
"C(141; 43, 66)";8;5,6;282;228014
"C(141; 46, 54)";8;5,6;282;228014
"C(141; 48, 67)";8;5,6;282;228014
"C(141; 51, 61)";8;5,6;282;228014
"C(141; 56, 63)";8;5,6;282;228014
"C(141; 57, 59)";8;5,6;282;228014
"C(141; 64, 69)";8;5,6;282;228014
