Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(323; 1, 28)";13;8,47826;646;5282359
"C(323; 1, 150)";13;8,47826;646;5282359
"C(323; 2, 56)";13;8,47826;646;5282359
"C(323; 3, 84)";13;8,47826;646;5282359
"C(323; 3, 127)";13;8,47826;646;5282359
"C(323; 4, 46)";13;8,47826;646;5282359
"C(323; 4, 112)";13;8,47826;646;5282359
"C(323; 5, 104)";13;8,47826;646;5282359
"C(323; 5, 140)";13;8,47826;646;5282359
"C(323; 6, 69)";13;8,47826;646;5282359
"C(323; 6, 155)";13;8,47826;646;5282359
"C(323; 7, 81)";13;8,47826;646;5282359
"C(323; 7, 127)";13;8,47826;646;5282359
"C(323; 8, 92)";13;8,47826;646;5282359
"C(323; 8, 99)";13;8,47826;646;5282359
"C(323; 9, 58)";13;8,47826;646;5282359
"C(323; 9, 71)";13;8,47826;646;5282359
"C(323; 10, 43)";13;8,47826;646;5282359
"C(323; 10, 115)";13;8,47826;646;5282359
"C(323; 11, 15)";13;8,47826;646;5282359
"C(323; 11, 35)";13;8,47826;646;5282359
"C(323; 12, 13)";13;8,47826;646;5282359
"C(323; 13, 41)";13;8,47826;646;5282359
"C(323; 14, 69)";13;8,47826;646;5282359
"C(323; 15, 97)";13;8,47826;646;5282359
"C(323; 16, 125)";13;8,47826;646;5282359
"C(323; 18, 142)";13;8,47826;646;5282359
"C(323; 20, 86)";13;8,47826;646;5282359
"C(323; 20, 93)";13;8,47826;646;5282359
"C(323; 21, 80)";13;8,47826;646;5282359
"C(323; 22, 30)";13;8,47826;646;5282359
"C(323; 22, 70)";13;8,47826;646;5282359
"C(323; 23, 103)";13;8,47826;646;5282359
"C(323; 24, 47)";13;8,47826;646;5282359
"C(323; 25, 54)";13;8,47826;646;5282359
"C(323; 26, 82)";13;8,47826;646;5282359
"C(323; 27, 110)";13;8,47826;646;5282359
"C(323; 27, 149)";13;8,47826;646;5282359
"C(323; 28, 138)";13;8,47826;646;5282359
"C(323; 29, 157)";13;8,47826;646;5282359
"C(323; 31, 101)";13;8,47826;646;5282359
"C(323; 31, 128)";13;8,47826;646;5282359
"C(323; 32, 45)";13;8,47826;646;5282359
"C(323; 32, 73)";13;8,47826;646;5282359
"C(323; 33, 45)";13;8,47826;646;5282359
"C(323; 33, 105)";13;8,47826;646;5282359
"C(323; 35, 82)";13;8,47826;646;5282359
"C(323; 36, 91)";13;8,47826;646;5282359
"C(323; 37, 59)";13;8,47826;646;5282359
"C(323; 39, 123)";13;8,47826;646;5282359
"C(323; 40, 137)";13;8,47826;646;5282359
"C(323; 40, 151)";13;8,47826;646;5282359
"C(323; 41, 144)";13;8,47826;646;5282359
"C(323; 42, 160)";13;8,47826;646;5282359
"C(323; 43, 88)";13;8,47826;646;5282359
"C(323; 44, 60)";13;8,47826;646;5282359
"C(323; 46, 117)";13;8,47826;646;5282359
"C(323; 47, 56)";13;8,47826;646;5282359
"C(323; 48, 94)";13;8,47826;646;5282359
"C(323; 49, 79)";13;8,47826;646;5282359
"C(323; 50, 71)";13;8,47826;646;5282359
"C(323; 50, 108)";13;8,47826;646;5282359
"C(323; 52, 159)";13;8,47826;646;5282359
"C(323; 53, 125)";13;8,47826;646;5282359
"C(323; 53, 131)";13;8,47826;646;5282359
"C(323; 54, 103)";13;8,47826;646;5282359
"C(323; 55, 148)";13;8,47826;646;5282359
"C(323; 59, 129)";13;8,47826;646;5282359
"C(323; 61, 106)";13;8,47826;646;5282359
"C(323; 62, 67)";13;8,47826;646;5282359
"C(323; 63, 83)";13;8,47826;646;5282359
"C(323; 63, 149)";13;8,47826;646;5282359
"C(323; 64, 90)";13;8,47826;646;5282359
"C(323; 64, 146)";13;8,47826;646;5282359
"C(323; 65, 118)";13;8,47826;646;5282359
"C(323; 66, 90)";13;8,47826;646;5282359
"C(323; 72, 78)";13;8,47826;646;5282359
"C(323; 72, 141)";13;8,47826;646;5282359
"C(323; 73, 106)";13;8,47826;646;5282359
"C(323; 74, 118)";13;8,47826;646;5282359
"C(323; 75, 161)";13;8,47826;646;5282359
"C(323; 77, 78)";13;8,47826;646;5282359
"C(323; 77, 105)";13;8,47826;646;5282359
"C(323; 79, 101)";13;8,47826;646;5282359
"C(323; 81, 124)";13;8,47826;646;5282359
"C(323; 83, 147)";13;8,47826;646;5282359
"C(323; 84, 91)";13;8,47826;646;5282359
"C(323; 87, 130)";13;8,47826;646;5282359
"C(323; 87, 148)";13;8,47826;646;5282359
"C(323; 88, 120)";13;8,47826;646;5282359
"C(323; 89, 92)";13;8,47826;646;5282359
"C(323; 89, 107)";13;8,47826;646;5282359
"C(323; 94, 112)";13;8,47826;646;5282359
"C(323; 96, 104)";13;8,47826;646;5282359
"C(323; 96, 135)";13;8,47826;646;5282359
"C(323; 97, 132)";13;8,47826;646;5282359
"C(323; 98, 158)";13;8,47826;646;5282359
"C(323; 99, 135)";13;8,47826;646;5282359
"C(323; 100, 107)";13;8,47826;646;5282359
"C(323; 100, 142)";13;8,47826;646;5282359
"C(323; 108, 117)";13;8,47826;646;5282359
"C(323; 109, 123)";13;8,47826;646;5282359
"C(323; 109, 145)";13;8,47826;646;5282359
"C(323; 110, 150)";13;8,47826;646;5282359
"C(323; 111, 122)";13;8,47826;646;5282359
"C(323; 111, 146)";13;8,47826;646;5282359
"C(323; 113, 154)";13;8,47826;646;5282359
"C(323; 115, 131)";13;8,47826;646;5282359
"C(323; 120, 130)";13;8,47826;646;5282359
"C(323; 121, 158)";13;8,47826;646;5282359
"C(323; 122, 137)";13;8,47826;646;5282359
"C(323; 124, 134)";13;8,47826;646;5282359
"C(323; 126, 157)";13;8,47826;646;5282359
"C(323; 128, 143)";13;8,47826;646;5282359
"C(323; 132, 143)";13;8,47826;646;5282359
"C(323; 139, 145)";13;8,47826;646;5282359
"C(323; 141, 155)";13;8,47826;646;5282359
"C(323; 144, 156)";13;8,47826;646;5282359
"C(323; 154, 156)";13;8,47826;646;5282359
