Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(285; 1, 27)";12;7,97183;570;2949016
"C(285; 1, 43)";12;7,97183;570;2949016
"C(285; 1, 53)";12;7,97183;570;2949016
"C(285; 2, 54)";12;7,97183;570;2949016
"C(285; 2, 86)";12;7,97183;570;2949016
"C(285; 2, 106)";12;7,97183;570;2949016
"C(285; 4, 108)";12;7,97183;570;2949016
"C(285; 4, 113)";12;7,97183;570;2949016
"C(285; 6, 53)";12;7,97183;570;2949016
"C(285; 7, 86)";12;7,97183;570;2949016
"C(285; 7, 96)";12;7,97183;570;2949016
"C(285; 8, 59)";12;7,97183;570;2949016
"C(285; 8, 69)";12;7,97183;570;2949016
"C(285; 9, 32)";12;7,97183;570;2949016
"C(285; 11, 12)";12;7,97183;570;2949016
"C(285; 11, 13)";12;7,97183;570;2949016
"C(285; 12, 106)";12;7,97183;570;2949016
"C(285; 13, 66)";12;7,97183;570;2949016
"C(285; 13, 119)";12;7,97183;570;2949016
"C(285; 14, 32)";12;7,97183;570;2949016
"C(285; 14, 93)";12;7,97183;570;2949016
"C(285; 16, 118)";12;7,97183;570;2949016
"C(285; 16, 138)";12;7,97183;570;2949016
"C(285; 17, 46)";12;7,97183;570;2949016
"C(285; 17, 124)";12;7,97183;570;2949016
"C(285; 18, 31)";12;7,97183;570;2949016
"C(285; 18, 64)";12;7,97183;570;2949016
"C(285; 21, 43)";12;7,97183;570;2949016
"C(285; 22, 26)";12;7,97183;570;2949016
"C(285; 22, 91)";12;7,97183;570;2949016
"C(285; 23, 79)";12;7,97183;570;2949016
"C(285; 23, 134)";12;7,97183;570;2949016
"C(285; 26, 47)";12;7,97183;570;2949016
"C(285; 26, 132)";12;7,97183;570;2949016
"C(285; 28, 59)";12;7,97183;570;2949016
"C(285; 28, 99)";12;7,97183;570;2949016
"C(285; 29, 72)";12;7,97183;570;2949016
"C(285; 29, 107)";12;7,97183;570;2949016
"C(285; 31, 92)";12;7,97183;570;2949016
"C(285; 32, 49)";12;7,97183;570;2949016
"C(285; 33, 41)";12;7,97183;570;2949016
"C(285; 34, 37)";12;7,97183;570;2949016
"C(285; 34, 63)";12;7,97183;570;2949016
"C(285; 34, 92)";12;7,97183;570;2949016
"C(285; 36, 62)";12;7,97183;570;2949016
"C(285; 36, 128)";12;7,97183;570;2949016
"C(285; 37, 119)";12;7,97183;570;2949016
"C(285; 37, 141)";12;7,97183;570;2949016
"C(285; 39, 83)";12;7,97183;570;2949016
"C(285; 39, 107)";12;7,97183;570;2949016
"C(285; 41, 53)";12;7,97183;570;2949016
"C(285; 42, 86)";12;7,97183;570;2949016
"C(285; 43, 139)";12;7,97183;570;2949016
"C(285; 44, 48)";12;7,97183;570;2949016
"C(285; 44, 52)";12;7,97183;570;2949016
"C(285; 44, 103)";12;7,97183;570;2949016
"C(285; 47, 74)";12;7,97183;570;2949016
"C(285; 47, 129)";12;7,97183;570;2949016
"C(285; 48, 139)";12;7,97183;570;2949016
"C(285; 49, 102)";12;7,97183;570;2949016
"C(285; 49, 112)";12;7,97183;570;2949016
"C(285; 51, 118)";12;7,97183;570;2949016
"C(285; 56, 87)";12;7,97183;570;2949016
"C(285; 56, 118)";12;7,97183;570;2949016
"C(285; 58, 61)";12;7,97183;570;2949016
"C(285; 58, 71)";12;7,97183;570;2949016
"C(285; 61, 63)";12;7,97183;570;2949016
"C(285; 61, 98)";12;7,97183;570;2949016
"C(285; 62, 101)";12;7,97183;570;2949016
"C(285; 62, 134)";12;7,97183;570;2949016
"C(285; 64, 98)";12;7,97183;570;2949016
"C(285; 66, 82)";12;7,97183;570;2949016
"C(285; 67, 99)";12;7,97183;570;2949016
"C(285; 67, 131)";12;7,97183;570;2949016
"C(285; 68, 74)";12;7,97183;570;2949016
"C(285; 69, 103)";12;7,97183;570;2949016
"C(285; 71, 78)";12;7,97183;570;2949016
"C(285; 71, 82)";12;7,97183;570;2949016
"C(285; 73, 121)";12;7,97183;570;2949016
"C(285; 77, 91)";12;7,97183;570;2949016
"C(285; 77, 109)";12;7,97183;570;2949016
"C(285; 78, 119)";12;7,97183;570;2949016
"C(285; 79, 88)";12;7,97183;570;2949016
"C(285; 81, 92)";12;7,97183;570;2949016
"C(285; 81, 98)";12;7,97183;570;2949016
"C(285; 82, 106)";12;7,97183;570;2949016
"C(285; 83, 124)";12;7,97183;570;2949016
"C(285; 83, 136)";12;7,97183;570;2949016
"C(285; 87, 134)";12;7,97183;570;2949016
"C(285; 88, 96)";12;7,97183;570;2949016
"C(285; 88, 104)";12;7,97183;570;2949016
"C(285; 89, 122)";12;7,97183;570;2949016
"C(285; 89, 123)";12;7,97183;570;2949016
"C(285; 89, 128)";12;7,97183;570;2949016
"C(285; 91, 108)";12;7,97183;570;2949016
"C(285; 93, 109)";12;7,97183;570;2949016
"C(285; 94, 137)";12;7,97183;570;2949016
"C(285; 97, 104)";12;7,97183;570;2949016
"C(285; 101, 123)";12;7,97183;570;2949016
"C(285; 103, 131)";12;7,97183;570;2949016
"C(285; 109, 127)";12;7,97183;570;2949016
"C(285; 111, 112)";12;7,97183;570;2949016
"C(285; 116, 122)";12;7,97183;570;2949016
"C(285; 116, 142)";12;7,97183;570;2949016
"C(285; 121, 132)";12;7,97183;570;2949016
"C(285; 121, 142)";12;7,97183;570;2949016
"C(285; 122, 126)";12;7,97183;570;2949016
"C(285; 129, 142)";12;7,97183;570;2949016
"C(285; 136, 137)";12;7,97183;570;2949016
