Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(271; 1, 75)";12;7,76296;542;2561529
"C(271; 1, 112)";12;7,76296;542;2561529
"C(271; 2, 121)";12;7,76296;542;2561529
"C(271; 3, 46)";12;7,76296;542;2561529
"C(271; 3, 65)";12;7,76296;542;2561529
"C(271; 4, 29)";12;7,76296;542;2561529
"C(271; 5, 104)";12;7,76296;542;2561529
"C(271; 6, 92)";12;7,76296;542;2561529
"C(271; 6, 130)";12;7,76296;542;2561529
"C(271; 7, 17)";12;7,76296;542;2561529
"C(271; 7, 29)";12;7,76296;542;2561529
"C(271; 8, 58)";12;7,76296;542;2561529
"C(271; 8, 83)";12;7,76296;542;2561529
"C(271; 9, 76)";12;7,76296;542;2561529
"C(271; 10, 63)";12;7,76296;542;2561529
"C(271; 11, 12)";12;7,76296;542;2561529
"C(271; 11, 123)";12;7,76296;542;2561529
"C(271; 12, 87)";12;7,76296;542;2561529
"C(271; 13, 101)";12;7,76296;542;2561529
"C(271; 13, 109)";12;7,76296;542;2561529
"C(271; 14, 34)";12;7,76296;542;2561529
"C(271; 14, 58)";12;7,76296;542;2561529
"C(271; 15, 41)";12;7,76296;542;2561529
"C(271; 16, 105)";12;7,76296;542;2561529
"C(271; 16, 116)";12;7,76296;542;2561529
"C(271; 17, 80)";12;7,76296;542;2561529
"C(271; 18, 119)";12;7,76296;542;2561529
"C(271; 19, 40)";12;7,76296;542;2561529
"C(271; 19, 70)";12;7,76296;542;2561529
"C(271; 20, 126)";12;7,76296;542;2561529
"C(271; 21, 87)";12;7,76296;542;2561529
"C(271; 22, 24)";12;7,76296;542;2561529
"C(271; 22, 25)";12;7,76296;542;2561529
"C(271; 23, 134)";12;7,76296;542;2561529
"C(271; 26, 53)";12;7,76296;542;2561529
"C(271; 27, 43)";12;7,76296;542;2561529
"C(271; 27, 128)";12;7,76296;542;2561529
"C(271; 28, 68)";12;7,76296;542;2561529
"C(271; 30, 82)";12;7,76296;542;2561529
"C(271; 30, 108)";12;7,76296;542;2561529
"C(271; 31, 51)";12;7,76296;542;2561529
"C(271; 32, 39)";12;7,76296;542;2561529
"C(271; 32, 61)";12;7,76296;542;2561529
"C(271; 33, 36)";12;7,76296;542;2561529
"C(271; 33, 98)";12;7,76296;542;2561529
"C(271; 34, 111)";12;7,76296;542;2561529
"C(271; 35, 85)";12;7,76296;542;2561529
"C(271; 37, 65)";12;7,76296;542;2561529
"C(271; 37, 79)";12;7,76296;542;2561529
"C(271; 38, 131)";12;7,76296;542;2561529
"C(271; 39, 56)";12;7,76296;542;2561529
"C(271; 41, 94)";12;7,76296;542;2561529
"C(271; 42, 97)";12;7,76296;542;2561529
"C(271; 42, 102)";12;7,76296;542;2561529
"C(271; 43, 62)";12;7,76296;542;2561529
"C(271; 44, 48)";12;7,76296;542;2561529
"C(271; 44, 50)";12;7,76296;542;2561529
"C(271; 45, 109)";12;7,76296;542;2561529
"C(271; 45, 123)";12;7,76296;542;2561529
"C(271; 46, 73)";12;7,76296;542;2561529
"C(271; 47, 115)";12;7,76296;542;2561529
"C(271; 48, 77)";12;7,76296;542;2561529
"C(271; 49, 68)";12;7,76296;542;2561529
"C(271; 52, 106)";12;7,76296;542;2561529
"C(271; 52, 133)";12;7,76296;542;2561529
"C(271; 53, 90)";12;7,76296;542;2561529
"C(271; 54, 86)";12;7,76296;542;2561529
"C(271; 55, 60)";12;7,76296;542;2561529
"C(271; 55, 73)";12;7,76296;542;2561529
"C(271; 57, 61)";12;7,76296;542;2561529
"C(271; 57, 120)";12;7,76296;542;2561529
"C(271; 59, 89)";12;7,76296;542;2561529
"C(271; 59, 104)";12;7,76296;542;2561529
"C(271; 60, 107)";12;7,76296;542;2561529
"C(271; 63, 118)";12;7,76296;542;2561529
"C(271; 64, 78)";12;7,76296;542;2561529
"C(271; 64, 122)";12;7,76296;542;2561529
"C(271; 66, 75)";12;7,76296;542;2561529
"C(271; 67, 84)";12;7,76296;542;2561529
"C(271; 67, 124)";12;7,76296;542;2561529
"C(271; 69, 131)";12;7,76296;542;2561529
"C(271; 70, 101)";12;7,76296;542;2561529
"C(271; 71, 93)";12;7,76296;542;2561529
"C(271; 71, 95)";12;7,76296;542;2561529
"C(271; 74, 130)";12;7,76296;542;2561529
"C(271; 76, 111)";12;7,76296;542;2561529
"C(271; 77, 84)";12;7,76296;542;2561529
"C(271; 78, 112)";12;7,76296;542;2561529
"C(271; 79, 95)";12;7,76296;542;2561529
"C(271; 81, 113)";12;7,76296;542;2561529
"C(271; 82, 83)";12;7,76296;542;2561529
"C(271; 85, 129)";12;7,76296;542;2561529
"C(271; 86, 124)";12;7,76296;542;2561529
"C(271; 88, 96)";12;7,76296;542;2561529
"C(271; 88, 100)";12;7,76296;542;2561529
"C(271; 89, 100)";12;7,76296;542;2561529
"C(271; 91, 106)";12;7,76296;542;2561529
"C(271; 92, 125)";12;7,76296;542;2561529
"C(271; 93, 118)";12;7,76296;542;2561529
"C(271; 96, 117)";12;7,76296;542;2561529
"C(271; 98, 135)";12;7,76296;542;2561529
