Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(74; 2, 27)";6;4,08219;148;18381
"C(74; 3, 8)";6;4,08219;148;18381
"C(74; 4, 17)";6;4,08219;148;18381
"C(74; 5, 36)";6;4,08219;148;18381
"C(74; 6, 7)";6;4,08219;148;18381
"C(74; 9, 24)";6;4,08219;148;18381
"C(74; 10, 13)";6;4,08219;148;18381
"C(74; 11, 20)";6;4,08219;148;18381
"C(74; 12, 23)";6;4,08219;148;18381
"C(74; 15, 34)";6;4,08219;148;18381
"C(74; 16, 31)";6;4,08219;148;18381
"C(74; 18, 21)";6;4,08219;148;18381
"C(74; 19, 26)";6;4,08219;148;18381
"C(74; 28, 29)";6;4,08219;148;18381
"C(74; 30, 35)";6;4,08219;148;18381
