Кол-во вершин;Конфигурация графа;Диаметр;Средний путь;Время (мс);Кол-во соединений
328;C(328, 1, 14, 22, 111, 144);4;3.082569;1663566;1640
328;C(328, 1, 16, 118, 127, 139);4;3.082569;1663566;1640
328;C(328, 1, 17, 60, 70, 83);4;3.082569;1663566;1640
328;C(328, 1, 18, 112, 125, 152);4;3.082569;1663566;1640
328;C(328, 1, 19, 124, 129, 158);4;3.082569;1663566;1640
328;C(328, 1, 21, 50, 56, 88);4;3.082569;1663566;1640
328;C(328, 1, 23, 28, 90, 99);4;3.082569;1663566;1640
328;C(328, 1, 28, 45, 69, 78);4;3.082569;1663566;1640
328;C(328, 1, 31, 45, 50, 160);4;3.082569;1663566;1640
328;C(328, 1, 40, 51, 59, 74);4;3.082569;1663566;1640
328;C(328, 1, 42, 51, 89, 116);4;3.082569;1663566;1640
328;C(328, 1, 44, 57, 67, 118);4;3.082569;1663566;1640
328;C(328, 1, 45, 54, 60, 86);4;3.082569;1663566;1640
328;C(328, 1, 51, 108, 122, 130);4;3.082569;1663566;1640
328;C(328, 1, 53, 62, 100, 135);4;3.082569;1663566;1640
328;C(328, 1, 53, 93, 150, 156);4;3.082569;1663566;1640
328;C(328, 1, 60, 83, 94, 99);4;3.082569;1663566;1640
328;C(328, 1, 65, 74, 118, 152);4;3.082569;1663566;1640
