Кол-во вершин;Конфигурация графа;Диаметр;Средний путь;Время (мс);Кол-во соединений
144;C(144, 1, 4, 10, 37, 58);3;2.510489;14117;720
144;C(144, 1, 4, 11, 24, 65);3;2.510489;14117;720
144;C(144, 1, 4, 11, 38, 63);3;2.510489;14117;720
144;C(144, 1, 4, 11, 39, 64);3;2.510489;14117;720
144;C(144, 1, 4, 14, 33, 57);3;2.510489;14117;720
144;C(144, 1, 4, 14, 35, 62);3;2.510489;14117;720
144;C(144, 1, 4, 14, 43, 66);3;2.510489;14117;720
144;C(144, 1, 4, 15, 25, 62);3;2.510489;14117;720
144;C(144, 1, 4, 16, 27, 67);3;2.510489;14117;720
144;C(144, 1, 4, 18, 25, 67);3;2.510489;14117;720
144;C(144, 1, 4, 18, 30, 45);3;2.510489;14117;720
144;C(144, 1, 4, 18, 44, 67);3;2.510489;14117;720
144;C(144, 1, 4, 21, 30, 45);3;2.510489;14117;720
144;C(144, 1, 4, 21, 39, 50);3;2.510489;14117;720
144;C(144, 1, 4, 21, 50, 56);3;2.510489;14117;720
144;C(144, 1, 4, 22, 37, 46);3;2.510489;14117;720
144;C(144, 1, 4, 22, 39, 51);3;2.510489;14117;720
144;C(144, 1, 4, 22, 41, 53);3;2.510489;14117;720
144;C(144, 1, 4, 22, 53, 67);3;2.510489;14117;720
144;C(144, 1, 4, 23, 30, 43);3;2.510489;14117;720
144;C(144, 1, 4, 24, 45, 59);3;2.510489;14117;720
144;C(144, 1, 4, 26, 35, 50);3;2.510489;14117;720
144;C(144, 1, 4, 29, 44, 66);3;2.510489;14117;720
144;C(144, 1, 4, 30, 45, 67);3;2.510489;14117;720
144;C(144, 1, 4, 38, 58, 65);3;2.510489;14117;720
144;C(144, 1, 4, 38, 54, 63);3;2.510489;14117;720
144;C(144, 1, 4, 42, 57, 66);3;2.510489;14117;720
144;C(144, 1, 4, 43, 49, 66);3;2.510489;14117;720
144;C(144, 1, 4, 43, 55, 69);3;2.510489;14117;720
144;C(144, 1, 5, 8, 38, 56);3;2.510489;14117;720
144;C(144, 1, 5, 12, 30, 56);3;2.510489;14117;720
144;C(144, 1, 5, 13, 40, 60);3;2.510489;14117;720
144;C(144, 1, 5, 14, 30, 66);3;2.510489;14117;720
144;C(144, 1, 5, 14, 50, 62);3;2.510489;14117;720
144;C(144, 1, 5, 18, 47, 59);3;2.510489;14117;720
144;C(144, 1, 5, 20, 42, 68);3;2.510489;14117;720
144;C(144, 1, 5, 21, 33, 46);3;2.510489;14117;720
144;C(144, 1, 5, 22, 46, 59);3;2.510489;14117;720
144;C(144, 1, 5, 22, 56, 64);3;2.510489;14117;720
144;C(144, 1, 5, 23, 34, 54);3;2.510489;14117;720
144;C(144, 1, 5, 23, 50, 57);3;2.510489;14117;720
144;C(144, 1, 5, 24, 27, 41);3;2.510489;14117;720
144;C(144, 1, 5, 24, 52, 61);3;2.510489;14117;720
144;C(144, 1, 5, 25, 38, 46);3;2.510489;14117;720
144;C(144, 1, 5, 26, 41, 44);3;2.510489;14117;720
144;C(144, 1, 5, 27, 47, 66);3;2.510489;14117;720
144;C(144, 1, 5, 28, 50, 64);3;2.510489;14117;720
144;C(144, 1, 5, 29, 38, 50);3;2.510489;14117;720
144;C(144, 1, 5, 32, 39, 57);3;2.510489;14117;720
144;C(144, 1, 5, 32, 45, 60);3;2.510489;14117;720
144;C(144, 1, 5, 34, 46, 60);3;2.510489;14117;720
144;C(144, 1, 5, 37, 46, 63);3;2.510489;14117;720
144;C(144, 1, 5, 39, 47, 64);3;2.510489;14117;720
144;C(144, 1, 5, 44, 47, 66);3;2.510489;14117;720
144;C(144, 1, 5, 45, 58, 65);3;2.510489;14117;720
144;C(144, 1, 6, 9, 33, 58);3;2.510489;14117;720
144;C(144, 1, 6, 9, 35, 57);3;2.510489;14117;720
144;C(144, 1, 6, 10, 41, 59);3;2.510489;14117;720
144;C(144, 1, 6, 14, 25, 67);3;2.510489;14117;720
144;C(144, 1, 6, 14, 39, 63);3;2.510489;14117;720
144;C(144, 1, 6, 14, 40, 57);3;2.510489;14117;720
144;C(144, 1, 6, 15, 26, 60);3;2.510489;14117;720
144;C(144, 1, 6, 15, 39, 62);3;2.510489;14117;720
144;C(144, 1, 6, 16, 24, 59);3;2.510489;14117;720
144;C(144, 1, 6, 16, 39, 58);3;2.510489;14117;720
144;C(144, 1, 6, 16, 39, 70);3;2.510489;14117;720
144;C(144, 1, 6, 19, 34, 45);3;2.510489;14117;720
144;C(144, 1, 6, 20, 43, 67);3;2.510489;14117;720
144;C(144, 1, 6, 21, 24, 64);3;2.510489;14117;720
144;C(144, 1, 6, 21, 39, 70);3;2.510489;14117;720
144;C(144, 1, 6, 21, 53, 57);3;2.510489;14117;720
144;C(144, 1, 6, 22, 35, 60);3;2.510489;14117;720
144;C(144, 1, 6, 22, 51, 54);3;2.510489;14117;720
144;C(144, 1, 6, 23, 34, 43);3;2.510489;14117;720
144;C(144, 1, 6, 23, 43, 68);3;2.510489;14117;720
144;C(144, 1, 6, 25, 28, 67);3;2.510489;14117;720
144;C(144, 1, 6, 26, 29, 42);3;2.510489;14117;720
144;C(144, 1, 6, 26, 42, 45);3;2.510489;14117;720
144;C(144, 1, 6, 28, 43, 63);3;2.510489;14117;720
