Кол-во вершин;Конфигурация графа;Диаметр;Средний путь;Время (мс);Кол-во соединений
189;C(189, 1, 4, 25, 39, 59);4;2.670213;67949;945
189;C(189, 1, 4, 28, 46, 61);4;2.670213;67949;945
189;C(189, 1, 6, 43, 68, 83);4;2.670213;67949;945
189;C(189, 1, 7, 32, 47, 83);4;2.670213;67949;945
189;C(189, 1, 7, 37, 71, 92);4;2.670213;67949;945
189;C(189, 1, 8, 20, 56, 82);4;2.670213;67949;945
189;C(189, 1, 10, 35, 74, 87);4;2.670213;67949;945
189;C(189, 1, 11, 37, 41, 91);4;2.670213;67949;945
189;C(189, 1, 15, 20, 64, 72);4;2.670213;67949;945
189;C(189, 1, 15, 62, 72, 83);4;2.670213;67949;945
189;C(189, 1, 16, 22, 57, 64);4;2.670213;67949;945
189;C(189, 1, 19, 48, 83, 91);4;2.670213;67949;945
189;C(189, 1, 23, 35, 76, 85);4;2.670213;67949;945
189;C(189, 1, 23, 41, 49, 78);4;2.670213;67949;945
189;C(189, 1, 31, 65, 77, 86);4;2.670213;67949;945
189;C(189, 1, 33, 39, 57, 70);4;2.670213;67949;945
189;C(189, 1, 41, 47, 57, 62);4;2.670213;67949;945
189;C(189, 1, 41, 48, 72, 85);4;2.670213;67949;945
189;C(189, 1, 46, 53, 56, 74);4;2.670213;67949;945
