Кол-во вершин;Конфигурация графа;Диаметр;Средний путь;Время (мс);Кол-во соединений
129;C(129, 1, 4, 10, 17, 50);3;2.453125;7416;645
129;C(129, 1, 4, 10, 22, 39);3;2.453125;7416;645
129;C(129, 1, 4, 10, 22, 47);3;2.453125;7416;645
129;C(129, 1, 4, 10, 32, 53);3;2.453125;7416;645
129;C(129, 1, 4, 10, 32, 58);3;2.453125;7416;645
129;C(129, 1, 4, 10, 33, 51);3;2.453125;7416;645
129;C(129, 1, 4, 10, 34, 52);3;2.453125;7416;645
129;C(129, 1, 4, 10, 34, 55);3;2.453125;7416;645
129;C(129, 1, 4, 10, 35, 53);3;2.453125;7416;645
129;C(129, 1, 4, 10, 35, 61);3;2.453125;7416;645
129;C(129, 1, 4, 10, 37, 52);3;2.453125;7416;645
129;C(129, 1, 4, 10, 37, 58);3;2.453125;7416;645
129;C(129, 1, 4, 10, 40, 57);3;2.453125;7416;645
129;C(129, 1, 4, 10, 42, 61);3;2.453125;7416;645
129;C(129, 1, 4, 11, 17, 52);3;2.453125;7416;645
129;C(129, 1, 4, 11, 20, 46);3;2.453125;7416;645
129;C(129, 1, 4, 11, 20, 58);3;2.453125;7416;645
129;C(129, 1, 4, 11, 25, 45);3;2.453125;7416;645
129;C(129, 1, 4, 11, 27, 44);3;2.453125;7416;645
129;C(129, 1, 4, 11, 28, 41);3;2.453125;7416;645
129;C(129, 1, 4, 11, 28, 46);3;2.453125;7416;645
129;C(129, 1, 4, 11, 28, 48);3;2.453125;7416;645
129;C(129, 1, 4, 11, 28, 49);3;2.453125;7416;645
129;C(129, 1, 4, 11, 28, 53);3;2.453125;7416;645
129;C(129, 1, 4, 11, 29, 53);3;2.453125;7416;645
129;C(129, 1, 4, 11, 30, 47);3;2.453125;7416;645
129;C(129, 1, 4, 11, 30, 51);3;2.453125;7416;645
129;C(129, 1, 4, 11, 31, 37);3;2.453125;7416;645
129;C(129, 1, 4, 11, 31, 45);3;2.453125;7416;645
129;C(129, 1, 4, 11, 31, 50);3;2.453125;7416;645
129;C(129, 1, 4, 11, 31, 52);3;2.453125;7416;645
129;C(129, 1, 4, 11, 32, 51);3;2.453125;7416;645
129;C(129, 1, 4, 11, 35, 54);3;2.453125;7416;645
129;C(129, 1, 4, 11, 38, 58);3;2.453125;7416;645
129;C(129, 1, 4, 11, 39, 60);3;2.453125;7416;645
129;C(129, 1, 4, 11, 42, 58);3;2.453125;7416;645
129;C(129, 1, 4, 13, 20, 51);3;2.453125;7416;645
129;C(129, 1, 4, 13, 20, 59);3;2.453125;7416;645
129;C(129, 1, 4, 13, 24, 42);3;2.453125;7416;645
129;C(129, 1, 4, 13, 28, 47);3;2.453125;7416;645
129;C(129, 1, 4, 13, 31, 38);3;2.453125;7416;645
129;C(129, 1, 4, 13, 31, 46);3;2.453125;7416;645
129;C(129, 1, 4, 13, 31, 55);3;2.453125;7416;645
