Кол-во вершин;Конфигурация графа;Диаметр;Средний путь;Время (мс);Кол-во соединений
342;C(342, 1, 6, 26, 74, 109);4;3.120234;2031087;1710
342;C(342, 1, 6, 37, 122, 143);4;3.120234;2031087;1710
342;C(342, 1, 6, 46, 82, 155);4;3.120234;2031087;1710
342;C(342, 1, 6, 61, 90, 105);4;3.120234;2031087;1710
342;C(342, 1, 7, 25, 88, 129);4;3.120234;2031087;1710
342;C(342, 1, 7, 54, 65, 91);4;3.120234;2031087;1710
342;C(342, 1, 8, 39, 107, 142);4;3.120234;2031087;1710
342;C(342, 1, 9, 44, 110, 159);4;3.120234;2031087;1710
342;C(342, 1, 9, 57, 99, 160);4;3.120234;2031087;1710
342;C(342, 1, 9, 74, 116, 164);4;3.120234;2031087;1710
342;C(342, 1, 10, 46, 63, 87);4;3.120234;2031087;1710
342;C(342, 1, 10, 48, 89, 112);4;3.120234;2031087;1710
342;C(342, 1, 10, 60, 77, 159);4;3.120234;2031087;1710
342;C(342, 1, 10, 78, 95, 130);4;3.120234;2031087;1710
342;C(342, 1, 12, 17, 55, 130);4;3.120234;2031087;1710
342;C(342, 1, 12, 30, 64, 143);4;3.120234;2031087;1710
342;C(342, 1, 12, 30, 87, 152);4;3.120234;2031087;1710
342;C(342, 1, 12, 51, 107, 136);4;3.120234;2031087;1710
342;C(342, 1, 12, 57, 98, 161);4;3.120234;2031087;1710
342;C(342, 1, 12, 69, 97, 144);4;3.120234;2031087;1710
342;C(342, 1, 13, 32, 55, 147);4;3.120234;2031087;1710
342;C(342, 1, 13, 49, 90, 107);4;3.120234;2031087;1710
342;C(342, 1, 13, 116, 139, 147);4;3.120234;2031087;1710
342;C(342, 1, 13, 120, 140, 149);4;3.120234;2031087;1710
342;C(342, 1, 14, 19, 63, 136);4;3.120234;2031087;1710
342;C(342, 1, 14, 24, 68, 155);4;3.120234;2031087;1710
342;C(342, 1, 14, 38, 71, 120);4;3.120234;2031087;1710
342;C(342, 1, 15, 34, 123, 133);4;3.120234;2031087;1710
342;C(342, 1, 15, 37, 70, 79);4;3.120234;2031087;1710
342;C(342, 1, 15, 79, 101, 134);4;3.120234;2031087;1710
342;C(342, 1, 16, 62, 146, 153);4;3.120234;2031087;1710
342;C(342, 1, 17, 29, 83, 126);4;3.120234;2031087;1710
342;C(342, 1, 17, 42, 48, 152);4;3.120234;2031087;1710
342;C(342, 1, 17, 44, 57, 138);4;3.120234;2031087;1710
342;C(342, 1, 18, 41, 91, 103);4;3.120234;2031087;1710
342;C(342, 1, 18, 43, 133, 145);4;3.120234;2031087;1710
342;C(342, 1, 18, 118, 145, 150);4;3.120234;2031087;1710
342;C(342, 1, 19, 33, 60, 149);4;3.120234;2031087;1710
342;C(342, 1, 19, 42, 48, 154);4;3.120234;2031087;1710
342;C(342, 1, 19, 67, 72, 167);4;3.120234;2031087;1710
342;C(342, 1, 19, 72, 103, 131);4;3.120234;2031087;1710
342;C(342, 1, 19, 78, 124, 130);4;3.120234;2031087;1710
342;C(342, 1, 21, 55, 71, 102);4;3.120234;2031087;1710
342;C(342, 1, 21, 99, 104, 152);4;3.120234;2031087;1710
342;C(342, 1, 23, 39, 145, 154);4;3.120234;2031087;1710
342;C(342, 1, 23, 59, 90, 109);4;3.120234;2031087;1710
342;C(342, 1, 24, 41, 144, 153);4;3.120234;2031087;1710
342;C(342, 1, 24, 55, 60, 100);4;3.120234;2031087;1710
342;C(342, 1, 25, 63, 84, 162);4;3.120234;2031087;1710
342;C(342, 1, 25, 108, 119, 161);4;3.120234;2031087;1710
342;C(342, 1, 26, 35, 66, 147);4;3.120234;2031087;1710
342;C(342, 1, 28, 39, 141, 149);4;3.120234;2031087;1710
342;C(342, 1, 28, 91, 106, 138);4;3.120234;2031087;1710
342;C(342, 1, 29, 45, 83, 154);4;3.120234;2031087;1710
342;C(342, 1, 30, 96, 143, 165);4;3.120234;2031087;1710
342;C(342, 1, 32, 46, 73, 84);4;3.120234;2031087;1710
342;C(342, 1, 32, 68, 75, 90);4;3.120234;2031087;1710
342;C(342, 1, 36, 45, 77, 101);4;3.120234;2031087;1710
342;C(342, 1, 36, 45, 139, 151);4;3.120234;2031087;1710
342;C(342, 1, 36, 47, 53, 133);4;3.120234;2031087;1710
342;C(342, 1, 36, 61, 68, 81);4;3.120234;2031087;1710
342;C(342, 1, 36, 67, 121, 163);4;3.120234;2031087;1710
342;C(342, 1, 36, 87, 104, 112);4;3.120234;2031087;1710
342;C(342, 1, 37, 68, 120, 161);4;3.120234;2031087;1710
342;C(342, 1, 37, 129, 146, 155);4;3.120234;2031087;1710
342;C(342, 1, 38, 53, 58, 138);4;3.120234;2031087;1710
342;C(342, 1, 38, 65, 111, 124);4;3.120234;2031087;1710
342;C(342, 1, 40, 45, 57, 66);4;3.120234;2031087;1710
342;C(342, 1, 40, 57, 90, 158);4;3.120234;2031087;1710
342;C(342, 1, 41, 55, 154, 159);4;3.120234;2031087;1710
342;C(342, 1, 42, 71, 120, 166);4;3.120234;2031087;1710
342;C(342, 1, 44, 60, 125, 144);4;3.120234;2031087;1710
342;C(342, 1, 44, 93, 121, 152);4;3.120234;2031087;1710
342;C(342, 1, 48, 70, 104, 109);4;3.120234;2031087;1710
342;C(342, 1, 49, 134, 143, 165);4;3.120234;2031087;1710
342;C(342, 1, 52, 99, 111, 136);4;3.120234;2031087;1710
342;C(342, 1, 53, 66, 87, 163);4;3.120234;2031087;1710
342;C(342, 1, 53, 94, 138, 168);4;3.120234;2031087;1710
342;C(342, 1, 55, 60, 150, 159);4;3.120234;2031087;1710
342;C(342, 1, 55, 101, 118, 150);4;3.120234;2031087;1710
342;C(342, 1, 58, 68, 93, 144);4;3.120234;2031087;1710
342;C(342, 1, 59, 81, 109, 148);4;3.120234;2031087;1710
342;C(342, 1, 62, 96, 105, 163);4;3.120234;2031087;1710
342;C(342, 1, 63, 74, 157, 162);4;3.120234;2031087;1710
342;C(342, 1, 64, 110, 141, 163);4;3.120234;2031087;1710
342;C(342, 1, 67, 72, 120, 165);4;3.120234;2031087;1710
342;C(342, 1, 68, 90, 146, 153);4;3.120234;2031087;1710
342;C(342, 1, 69, 84, 108, 157);4;3.120234;2031087;1710
342;C(342, 1, 69, 87, 144, 152);4;3.120234;2031087;1710
342;C(342, 1, 69, 142, 151, 168);4;3.120234;2031087;1710
342;C(342, 1, 71, 83, 133, 162);4;3.120234;2031087;1710
342;C(342, 1, 72, 79, 97, 109);4;3.120234;2031087;1710
342;C(342, 1, 75, 107, 120, 143);4;3.120234;2031087;1710
342;C(342, 1, 78, 91, 112, 128);4;3.120234;2031087;1710
342;C(342, 1, 78, 138, 152, 161);4;3.120234;2031087;1710
342;C(342, 1, 79, 96, 116, 143);4;3.120234;2031087;1710
342;C(342, 1, 84, 106, 124, 139);4;3.120234;2031087;1710
342;C(342, 1, 87, 96, 101, 133);4;3.120234;2031087;1710
342;C(342, 1, 87, 98, 125, 139);4;3.120234;2031087;1710
342;C(342, 1, 91, 103, 130, 153);4;3.120234;2031087;1710
342;C(342, 1, 92, 101, 123, 165);4;3.120234;2031087;1710
342;C(342, 1, 93, 122, 133, 141);4;3.120234;2031087;1710
342;C(342, 1, 95, 104, 138, 158);4;3.120234;2031087;1710
342;C(342, 1, 97, 125, 133, 144);4;3.120234;2031087;1710
342;C(342, 1, 104, 112, 139, 150);4;3.120234;2031087;1710
342;C(342, 1, 108, 135, 149, 155);4;3.120234;2031087;1710
342;C(342, 1, 118, 127, 141, 168);4;3.120234;2031087;1710
342;C(342, 1, 119, 142, 147, 155);4;3.120234;2031087;1710
342;C(342, 1, 130, 140, 146, 159);4;3.120234;2031087;1710
342;C(342, 1, 130, 143, 149, 159);4;3.120234;2031087;1710
