Кол-во вершин;Конфигурация графа;Диаметр;Средний путь;Время (мс);Кол-во соединений
204;C(204, 1, 5, 38, 56, 63);4;2.724138;107625;1020
204;C(204, 1, 6, 27, 67, 84);4;2.724138;107625;1020
204;C(204, 1, 8, 41, 77, 96);4;2.724138;107625;1020
204;C(204, 1, 8, 56, 75, 87);4;2.724138;107625;1020
204;C(204, 1, 9, 70, 84, 87);4;2.724138;107625;1020
204;C(204, 1, 12, 16, 53, 71);4;2.724138;107625;1020
204;C(204, 1, 13, 18, 70, 92);4;2.724138;107625;1020
204;C(204, 1, 17, 27, 57, 78);4;2.724138;107625;1020
204;C(204, 1, 21, 33, 36, 62);4;2.724138;107625;1020
204;C(204, 1, 26, 30, 40, 47);4;2.724138;107625;1020
204;C(204, 1, 41, 52, 69, 74);4;2.724138;107625;1020
