Кол-во вершин;Конфигурация графа;Диаметр;Средний путь;Время (мс);Кол-во соединений
323;C(323, 1, 7, 46, 82, 109);4;3.068323;1604509;1615
323;C(323, 1, 7, 49, 72, 117);4;3.068323;1604509;1615
323;C(323, 1, 8, 60, 73, 100);4;3.068323;1604509;1615
323;C(323, 1, 13, 42, 64, 159);4;3.068323;1604509;1615
323;C(323, 1, 39, 65, 124, 146);4;3.068323;1604509;1615
323;C(323, 1, 42, 59, 130, 157);4;3.068323;1604509;1615
323;C(323, 1, 46, 104, 145, 154);4;3.068323;1604509;1615
323;C(323, 1, 58, 70, 86, 106);4;3.068323;1604509;1615
323;C(323, 1, 80, 86, 100, 127);4;3.068323;1604509;1615
323;C(323, 1, 112, 121, 149, 154);4;3.068323;1604509;1615
